cap,ini,label,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
3,1,8,3,17,987,3,7,975,14,3,12,1032,3,7,1278,2,2,953
3,1,8,3,7,1147,3,17,1001,14,3,7,1235,3,3,949,2,6,990
3,1,8,2,7,718,3,7,1162,14,3,3,912,3,7,986,2,16,1016
3,1,8,3,12,1013,2,7,725,14,3,7,949,3,17,1012,2,6,1177
2,0,8,2,7,557,3,12,1027,14,3,17,975,3,7,1173,2,6,738
3,1,8,3,17,1033,2,7,562,14,3,7,1134,2,7,736,2,11,1042
2,0,8,2,7,778,3,17,1047,14,2,7,706,3,12,1038,2,6,568
3,1,8,0,13,5,2,7,787,14,3,12,1001,2,7,566,2,16,1062
2,0,8,2,7,745,0,13,5,14,2,7,538,3,17,1058,2,6,800
0,2,8,3,4,1038,2,7,754,14,3,17,1021,2,7,798,0,12,4
2,0,8,2,7,605,3,4,1052,14,2,7,766,0,13,5,2,6,767
3,1,8,0,13,5,2,7,610,14,0,13,5,2,7,765,2,3,1067
2,0,8,2,7,781,0,13,5,14,2,7,735,3,4,1063,2,6,618
0,2,8,0,7,1121,2,7,790,14,3,4,1026,2,7,616,0,12,4
2,0,8,0,8,363,0,7,1135,14,2,7,587,0,13,5,2,6,803
0,1,8,0,13,5,0,8,363,14,0,13,5,2,7,801,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,769,0,7,1146,3,7,362
0,2,8,0,8,56,3,12,1027,14,0,7,1107,0,8,360,0,12,4
3,1,8,3,12,1013,0,8,56,14,0,8,338,0,13,5,2,11,1042
0,2,2,3,7,1098,3,12,1027,5,0,13,5,3,12,1038,3,7,55
3,1,6,3,12,1013,3,7,1112,12,3,12,1001,0,8,56,2,11,1042
3,1,6,0,8,211,3,12,1027,12,0,8,55,3,12,1038,2,6,1127
3,1,6,0,13,5,0,8,211,12,3,12,1001,3,7,1123,2,11,1042
0,2,6,3,17,1174,0,13,5,12,3,7,1084,3,12,1038,3,7,210
0,2,8,3,7,1115,3,17,1189,14,3,12,1001,0,8,209,0,12,4
3,1,8,1,7,510,3,7,1129,14,0,8,195,0,13,5,2,16,1204
3,1,8,3,12,1013,1,7,515,14,0,13,5,3,17,1200,2,6,1144
1,0,8,0,8,66,3,12,1027,14,3,17,1160,3,7,1140,2,6,521
3,1,8,0,13,5,0,8,66,14,3,7,1101,1,7,519,2,11,1042
0,2,8,3,4,1038,0,13,5,14,1,7,493,3,12,1038,0,7,65
0,2,8,3,7,1226,3,4,1052,14,3,12,1001,0,8,66,0,12,4
3,1,8,3,17,1033,3,7,1241,14,0,8,65,0,13,5,2,3,1067
3,1,8,2,7,718,3,17,1047,14,0,13,5,3,4,1063,2,6,1256
3,1,8,3,12,1013,2,7,725,14,3,4,1026,3,7,1252,2,16,1062
2,0,0,2,7,557,3,12,1027,14,3,7,1209,3,17,1058,2,6,738
3,1,4,3,17,1009,2,7,562,14,3,17,1021,2,7,736,2,11,1042
2,0,4,2,11,548,3,17,1023,14,2,7,706,3,12,1038,2,6,568
3,1,4,0,13,5,2,11,553,14,3,12,1001,2,7,566,2,16,1038
2,0,4,2,7,782,0,13,5,3,2,7,538,3,17,1034,2,10,559
0,2,8,3,10,1118,2,7,791,14,3,17,997,2,11,557,0,12,4
2,0,8,0,8,333,3,10,1132,14,2,11,530,0,13,5,2,6,804
3,1,8,3,4,1038,0,8,333,14,0,13,5,2,7,802,2,9,1147
0,2,8,0,7,334,3,4,1052,14,2,7,770,3,10,1143,3,7,332
3,1,8,0,13,5,0,7,334,14,3,10,1104,0,8,330,2,3,1067
0,2,8,3,12,1013,0,13,5,14,0,8,308,3,4,1063,3,6,333
0,2,8,0,8,56,3,12,1027,14,3,4,1026,0,7,331,0,12,4
3,1,8,3,12,1013,0,8,56,14,0,7,309,0,13,5,2,11,1042
0,2,2,3,7,1098,3,12,1027,5,0,13,5,3,12,1038,3,7,55
3,1,6,3,12,1013,3,7,1112,12,3,12,1001,0,8,56,2,11,1042
3,1,6,0,8,211,3,12,1027,12,0,8,55,3,12,1038,2,6,1127
3,1,6,0,13,5,0,8,211,12,3,12,1001,3,7,1123,2,11,1042
0,2,6,3,17,1174,0,13,5,12,3,7,1084,3,12,1038,3,7,210
0,2,8,3,7,1115,3,17,1189,14,3,12,1001,0,8,209,0,12,4
3,1,8,1,7,510,3,7,1129,14,0,8,195,0,13,5,2,16,1204
3,1,8,3,12,1013,1,7,515,14,0,13,5,3,17,1200,2,6,1144
1,0,8,0,8,66,3,12,1027,14,3,17,1160,3,7,1140,2,6,521
3,1,8,0,13,5,0,8,66,14,3,7,1101,1,7,519,2,11,1042
0,2,8,1,7,806,0,13,5,14,1,7,493,3,12,1038,0,7,65
0,2,8,0,13,365,1,7,817,14,3,12,1001,0,8,66,0,12,4
1,0,8,1,1,614,0,13,365,14,0,8,65,0,13,5,2,6,830
0,2,8,0,13,6,1,1,619,14,0,13,5,1,7,828,0,12,364
1,0,8,2,16,731,0,13,6,14,1,7,794,0,13,362,2,0,628
0,2,8,1,11,694,2,16,739,14,0,13,340,1,1,626,0,12,5
2,0,8,1,18,647,1,11,701,14,1,1,597,0,13,6,2,15,752
1,0,8,1,11,414,1,18,653,14,0,13,6,2,16,750,2,10,713
1,0,8,1,7,500,1,11,415,14,2,16,720,1,11,711,2,17,663
1,0,8,1,7,851,1,7,503,14,1,11,681,1,18,661,2,10,419
1,0,8,0,13,5,1,7,863,14,1,18,631,1,11,417,2,6,509
1,0,8,3,17,1075,0,13,5,14,1,11,394,1,7,507,2,6,878
0,2,8,3,12,1044,3,17,1089,14,1,7,481,1,7,875,0,12,4
3,1,8,2,7,472,3,12,1058,14,1,7,840,0,13,5,2,16,1104
3,1,8,2,11,797,2,7,475,14,0,13,5,3,17,1100,2,11,1073
2,0,8,3,12,1013,2,11,807,1,3,17,1062,3,12,1069,2,6,481
2,0,8,2,7,793,3,12,1027,8,3,12,1032,2,7,479,2,10,820
3,1,8,3,4,1038,2,7,802,8,2,7,453,2,11,818,2,11,1042
2,0,8,2,7,894,3,4,1052,8,2,11,784,3,12,1038,2,6,815
3,1,8,0,13,5,2,7,906,14,3,12,1001,2,7,813,2,3,1067
2,0,8,3,7,1186,0,13,5,14,2,7,780,3,4,1063,2,6,921
0,2,8,3,12,944,3,7,1201,14,3,4,1026,2,7,917,0,12,4
3,1,8,2,7,544,3,12,958,14,2,7,882,0,13,5,2,6,1216
3,1,8,0,7,1121,2,7,549,14,0,13,5,3,7,1212,2,11,973
2,0,8,0,7,309,0,7,1135,14,3,7,1171,3,12,969,2,6,555
0,1,8,0,13,5,0,7,309,14,3,12,932,2,7,553,0,6,1150
0,2,8,3,17,1175,0,13,5,14,2,7,526,0,7,1146,0,6,308
0,2,8,3,7,1115,3,17,1190,14,0,7,1107,0,7,306,0,12,4
3,1,8,0,7,494,3,7,1129,14,0,7,285,0,13,5,2,16,1205
3,1,8,3,12,1013,0,7,497,14,0,13,5,3,17,1201,2,6,1144
0,0,0,0,8,270,3,12,1027,1,3,17,1161,3,7,1140,0,6,503
3,1,4,0,13,5,0,8,270,14,3,7,1101,0,7,501,2,11,1042
0,2,4,3,7,1076,0,13,5,14,0,7,475,3,12,1038,0,7,269
0,2,8,3,7,1146,3,7,1090,14,3,12,1001,0,8,267,0,12,4
3,1,8,2,7,781,3,7,1161,14,0,8,247,0,13,5,2,6,1105
3,1,8,0,7,1121,2,7,790,14,0,13,5,3,7,1101,2,6,1176
2,0,8,0,8,328,0,7,1135,3,3,7,1063,3,7,1172,2,6,803
0,1,8,0,13,5,0,8,328,14,3,7,1133,2,7,801,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,769,0,7,1146,3,7,327
0,2,8,0,8,34,3,12,1027,14,0,7,1107,0,8,325,0,12,4
3,1,8,0,13,5,0,8,34,14,0,8,303,0,13,5,2,11,1042
0,2,2,3,17,1174,0,13,5,14,0,13,5,3,12,1038,0,7,33
0,2,8,3,7,1115,3,17,1189,14,3,12,1001,0,8,34,0,12,4
3,1,8,0,7,494,3,7,1129,14,0,8,33,0,13,5,2,16,1204
3,1,8,3,12,1013,0,7,497,14,0,13,5,3,17,1200,2,6,1144
0,0,0,0,8,42,3,12,1027,1,3,17,1160,3,7,1140,0,6,503
3,1,4,0,13,5,0,8,42,14,3,7,1101,0,7,501,2,11,1042
0,2,4,3,12,1140,0,13,5,14,0,7,475,3,12,1038,0,7,41
0,2,8,3,3,1129,3,12,1155,14,3,12,1001,0,8,42,0,12,4
3,1,8,2,11,455,3,3,1144,14,0,8,41,0,13,5,2,11,1170
3,1,8,3,12,1013,2,11,458,14,0,13,5,3,12,1166,2,2,1159
2,0,1,2,7,787,3,12,1027,14,3,12,1127,3,3,1155,2,10,464
3,1,5,3,17,1033,2,7,796,14,3,3,1116,2,11,462,2,11,1042
2,0,5,2,7,553,3,17,1047,14,2,11,436,3,12,1038,2,6,809
3,1,5,2,11,427,2,7,558,14,3,12,1001,2,7,807,2,16,1062
2,0,5,0,13,5,2,11,429,14,2,7,774,3,17,1058,2,6,564
2,0,5,2,7,892,0,13,5,14,3,17,1021,2,7,562,2,10,433
0,2,8,3,4,1038,2,7,904,14,2,7,535,2,11,431,0,12,4
2,0,8,2,7,888,3,4,1052,14,2,11,408,0,13,5,2,6,919
3,1,8,0,13,5,2,7,900,14,0,13,5,2,7,915,2,3,1067
2,0,8,2,7,463,0,13,5,14,2,7,880,3,4,1063,2,6,915
0,2,8,1,1,485,2,7,466,14,3,4,1026,2,7,912,0,12,4
2,0,8,1,1,614,1,1,488,14,2,7,877,0,13,5,2,6,472
1,0,8,0,13,5,1,1,619,14,0,13,5,2,7,470,2,0,494
1,0,8,2,1,736,0,13,5,14,2,7,444,1,1,492,2,0,628
0,2,8,0,8,85,2,1,744,14,1,1,466,1,1,626,0,12,4
2,0,8,0,13,5,0,8,85,14,1,1,597,0,13,5,2,0,757
0,2,2,3,17,1033,0,13,5,14,0,13,5,2,1,755,3,7,84
0,2,8,2,7,799,3,17,1047,14,2,1,725,0,8,85,0,12,4
3,1,8,3,12,1013,2,7,809,14,0,8,80,0,13,5,2,16,1062
2,0,1,2,7,774,3,12,1027,14,0,13,5,3,17,1058,2,6,822
3,1,5,3,17,1009,2,7,783,14,3,17,1021,2,7,820,2,11,1042
2,0,5,2,11,896,3,17,1023,14,2,7,786,3,12,1038,2,6,796
3,1,5,3,12,1013,2,11,908,14,3,12,1001,2,7,794,2,16,1038
2,0,5,2,7,553,3,12,1027,3,2,7,763,3,17,1034,2,10,923
3,1,5,2,17,513,2,7,558,10,3,17,997,2,11,919,2,11,1042
2,0,5,3,12,1013,2,17,518,10,2,11,883,3,12,1038,2,6,564
2,0,5,0,7,401,3,12,1027,10,3,12,1001,2,7,562,2,16,524
3,1,5,0,13,5,0,7,402,10,2,7,535,2,17,522,2,11,1042
0,0,5,3,12,1044,0,13,5,10,2,17,496,3,12,1038,0,6,406
0,2,8,3,7,1188,3,12,1058,14,3,12,1001,0,7,404,0,12,4
3,1,8,3,12,1013,3,7,1203,14,0,7,381,0,13,5,2,11,1073
3,1,8,0,8,316,3,12,1027,14,0,13,5,3,12,1069,2,6,1218
3,1,8,0,13,3,0,8,316,14,3,12,1032,3,7,1214,2,11,1042
0,2,2,3,7,1182,0,13,3,14,3,7,1173,3,12,1038,3,7,315
0,2,8,0,13,4,3,7,1197,14,3,12,1001,0,8,313,0,12,2
3,1,8,3,7,1077,0,13,4,14,0,8,292,0,13,3,2,6,1212
0,2,8,3,1,1207,3,7,1091,14,0,13,3,3,7,1208,0,12,3
3,1,8,0,13,5,3,1,1222,14,3,7,1167,0,13,4,2,6,1106
3,1,8,3,12,1044,0,13,5,14,0,13,4,3,7,1102,2,0,1237
0,2,8,3,7,1248,3,12,1058,14,3,7,1064,3,1,1233,0,12,4
3,1,8,3,7,1004,3,7,1263,14,3,1,1190,0,13,5,2,11,1073
3,1,8,3,7,1146,3,7,1018,14,0,13,5,3,12,1069,2,6,1278
3,1,8,2,7,671,3,7,1161,14,3,12,1032,3,7,1274,2,6,1033
3,1,8,0,7,1121,2,7,677,14,3,7,1231,3,7,1029,2,6,1176
2,0,8,0,8,113,0,7,1135,3,3,7,992,3,7,1172,2,6,688
0,1,8,0,13,5,0,8,113,14,3,7,1133,2,7,686,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,656,0,7,1146,0,7,112
0,2,8,0,8,152,3,12,1027,14,0,7,1107,0,8,113,0,12,4
3,1,8,0,13,5,0,8,152,14,0,8,106,0,13,5,2,11,1042
0,2,2,3,17,1174,0,13,5,14,0,13,5,3,12,1038,0,7,151
0,2,8,3,7,1115,3,17,1189,14,3,12,1001,0,8,151,0,12,4
3,1,8,0,7,494,3,7,1129,14,0,8,141,0,13,5,2,16,1204
3,1,8,3,12,1013,0,7,497,14,0,13,5,3,17,1200,2,6,1144
0,0,0,0,8,168,3,12,1027,1,3,17,1160,3,7,1140,0,6,503
3,1,4,0,13,5,0,8,168,14,3,7,1101,0,7,501,2,11,1042
0,2,4,3,7,1008,0,13,5,14,0,7,475,3,12,1038,0,7,167
0,2,8,3,12,1013,3,7,1022,14,3,12,1001,0,8,167,0,12,4
3,1,8,3,7,1248,3,12,1027,14,0,8,156,0,13,5,2,6,1037
3,1,8,0,7,1121,3,7,1263,14,0,13,5,3,7,1033,2,11,1042
3,1,8,0,8,77,0,7,1135,14,3,7,996,3,12,1038,2,6,1278
0,1,8,0,13,7,0,8,77,14,3,12,1001,3,7,1274,0,6,1150
0,2,2,0,0,0,0,13,7,14,3,7,1231,0,7,1146,3,7,76
0,2,8,0,0,0,0,0,0,14,0,7,1107,0,8,77,0,12,6
1,0,8,1,3,368,0,13,6,14,0,0,0,0,0,0,2,0,633
0,2,8,3,7,1158,1,3,368,14,0,0,0,1,1,631,0,12,5
1,0,8,3,14,1132,3,7,1173,14,1,1,601,0,13,6,2,2,367
3,1,8,3,7,1115,3,14,1147,14,0,13,6,1,3,365,2,6,1188
3,1,8,3,7,1160,3,7,1129,14,1,3,343,3,7,1184,2,13,1162
3,1,8,3,12,1013,3,7,1175,14,3,7,1145,3,14,1158,2,6,1144
3,1,8,0,8,301,3,12,1027,14,3,14,1119,3,7,1140,2,6,1190
3,1,8,0,13,3,0,8,301,14,3,7,1101,3,7,1186,2,11,1042
0,2,3,3,7,1237,0,13,3,14,3,7,1147,3,12,1038,3,7,300
0,2,8,0,13,4,3,7,1252,14,3,12,1001,0,8,298,0,12,2
3,1,8,3,7,1026,0,13,4,14,0,8,277,0,13,3,2,6,1267
0,2,8,3,7,996,3,7,1040,14,0,13,3,3,7,1263,0,12,3
3,1,8,3,17,1009,3,7,1010,14,3,7,1220,0,13,4,2,6,1055
3,1,8,3,7,1176,3,17,1023,14,0,13,4,3,7,1051,2,6,1025
3,1,8,3,7,1024,3,7,1191,14,3,7,1014,3,7,1021,2,16,1038
3,1,8,3,7,958,3,7,1038,14,3,7,984,3,17,1034,2,6,1206
3,1,8,3,7,1115,3,7,972,14,3,17,997,3,7,1202,2,6,1053
3,1,8,2,7,526,3,7,1129,14,3,7,1162,3,7,1049,2,6,987
3,1,8,2,11,743,2,7,531,14,3,7,1012,3,7,983,2,6,1144
2,0,0,3,17,1009,2,11,752,1,3,7,946,3,7,1140,2,6,537
2,0,4,2,7,898,3,17,1023,8,3,7,1101,2,7,535,2,10,765
3,1,4,0,13,5,2,7,910,8,2,7,509,2,11,763,2,16,1038
2,0,4,3,2,989,0,13,5,8,2,11,733,3,17,1034,2,6,925
0,2,8,3,7,1144,3,2,1003,14,3,17,997,2,7,921,0,12,4
3,1,8,0,1,198,3,7,1159,14,2,7,885,0,13,5,2,1,1018
3,1,8,0,13,5,0,1,198,14,0,13,5,3,2,1014,2,6,1174
0,2,3,3,7,953,0,13,5,6,3,2,977,3,7,1170,0,0,197
0,2,8,0,8,130,3,7,967,14,3,7,1131,0,1,196,0,12,4
3,1,8,0,13,5,0,8,130,14,0,1,182,0,13,5,2,6,982
0,2,2,3,17,1009,0,13,5,14,0,13,5,3,7,978,3,7,129
0,2,8,2,7,671,3,17,1023,14,3,7,941,0,8,129,0,12,4
3,1,8,0,7,1121,2,7,677,14,0,8,120,0,13,5,2,16,1038
2,0,8,0,8,352,0,7,1135,3,0,13,5,3,17,1034,2,6,688
0,1,8,0,13,5,0,8,352,14,3,17,997,2,7,686,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,656,0,7,1146,0,7,351
0,2,8,0,8,110,3,12,1027,14,0,7,1107,0,8,349,0,12,4
3,1,8,0,13,5,0,8,110,14,0,8,327,0,13,5,2,11,1042
0,2,2,3,7,935,0,13,5,14,0,13,5,3,12,1038,0,7,109
0,2,8,3,7,1146,3,7,949,14,3,12,1001,0,8,110,0,12,4
3,1,8,2,7,671,3,7,1161,14,0,8,104,0,13,5,2,6,964
3,1,8,0,7,1121,2,7,677,14,0,13,5,3,7,960,2,6,1176
2,0,8,0,8,360,0,7,1135,3,3,7,923,3,7,1172,2,6,688
0,1,8,0,13,5,0,8,360,14,3,7,1133,2,7,686,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,656,0,7,1146,0,7,359
0,2,8,0,8,97,3,12,1027,14,0,7,1107,0,8,357,0,12,4
3,1,8,0,13,5,0,8,97,14,0,8,335,0,13,5,2,11,1042
0,2,2,3,17,1174,0,13,5,14,0,13,5,3,12,1038,0,7,96
0,2,8,3,7,1115,3,17,1189,14,3,12,1001,0,8,97,0,12,4
3,1,8,0,7,494,3,7,1129,14,0,8,92,0,13,5,2,16,1204
3,1,8,3,12,1013,0,7,497,14,0,13,5,3,17,1200,2,6,1144
0,0,8,0,8,111,3,12,1027,1,3,17,1160,3,7,1140,0,6,503
3,1,8,0,13,7,0,8,111,14,3,7,1101,0,7,501,2,11,1042
0,2,8,0,0,0,0,13,7,14,0,7,475,3,12,1038,0,7,110
0,2,8,0,0,0,0,0,0,14,3,12,1001,0,8,111,0,12,6
1,0,8,1,11,757,1,18,653,14,0,0,0,0,0,0,2,10,656
1,0,8,0,11,520,1,11,766,14,0,0,0,1,11,654,2,17,663
1,0,8,0,0,0,0,11,525,14,1,11,624,1,18,661,2,10,779
0,0,8,0,0,0,0,0,0,3,1,18,631,1,11,777,0,10,531
1,0,8,1,11,561,1,11,805,14,0,0,0,0,0,0,2,6,869
1,0,8,1,11,764,1,11,566,14,0,0,0,1,7,866,2,10,818
1,0,8,0,7,734,1,11,773,14,1,7,831,1,11,816,2,10,572
1,0,8,0,8,194,0,7,742,14,1,11,782,1,11,570,2,10,786
0,0,8,0,13,5,0,8,194,14,1,11,541,1,11,784,0,6,755
0,2,3,1,7,500,0,13,5,14,1,11,753,0,7,753,3,7,193
0,2,8,0,8,71,1,7,503,14,0,7,723,0,8,192,0,12,4
1,0,8,1,7,500,0,8,71,14,0,8,178,0,13,5,2,6,509
0,2,2,1,7,502,1,7,503,5,0,13,5,1,7,507,3,7,70
1,0,6,1,7,500,1,7,505,12,1,7,481,0,8,71,2,6,509
1,0,6,0,8,211,1,7,503,12,0,8,69,1,7,507,2,6,511
1,0,6,0,13,7,0,8,211,12,1,7,481,1,7,509,2,6,509
0,2,6,0,0,0,0,13,7,12,1,7,483,1,7,507,3,7,210
0,2,8,0,0,0,0,0,0,14,1,7,481,0,8,209,0,12,6
1,0,8,1,7,508,0,7,510,14,0,0,0,0,0,0,2,2,759
0,0,8,1,7,437,1,7,513,14,0,0,0,1,3,757,0,6,516
1,0,8,1,11,561,1,7,440,14,1,3,727,0,7,514,2,6,519
1,0,8,1,7,500,1,11,566,3,0,7,488,1,7,517,2,6,445
1,0,8,1,7,535,1,7,503,10,1,7,491,1,7,443,2,10,572
1,0,8,1,7,881,1,7,540,10,1,7,418,1,11,570,2,6,509
1,0,8,1,7,508,1,7,893,10,1,11,541,1,7,507,2,6,546
1,0,8,1,7,541,1,7,513,10,1,7,481,1,7,544,2,6,908
1,0,8,1,7,839,1,7,546,10,1,7,517,1,7,905,2,6,519
1,0,8,0,13,5,1,7,851,10,1,7,870,1,7,517,2,6,552
1,0,8,3,7,1115,0,13,5,10,1,7,491,1,7,550,2,6,865
0,2,8,3,7,1243,3,7,1129,14,1,7,523,1,7,862,0,12,4
3,1,8,3,12,1013,3,7,1258,14,1,7,827,0,13,5,2,6,1144
3,1,8,3,9,1225,3,12,1027,14,0,13,5,3,7,1140,2,6,1273
3,1,8,3,7,960,3,9,1240,14,3,7,1101,3,7,1269,2,11,1042
3,1,8,3,7,1189,3,7,974,14,3,7,1226,3,12,1038,2,8,1255
3,1,8,0,13,5,3,7,1204,14,3,12,1001,3,9,1251,2,6,989
3,1,8,3,4,1038,0,13,5,14,3,9,1208,3,7,985,2,6,1219
0,2,8,3,15,1230,3,4,1052,14,3,7,948,3,7,1215,0,12,4
3,1,8,3,12,1044,3,15,1245,14,3,7,1174,0,13,5,2,3,1067
3,1,8,3,7,1252,3,12,1058,14,0,13,5,3,4,1063,2,14,1260
3,1,8,3,3,1129,3,7,1267,14,3,4,1026,3,15,1256,2,11,1073
3,1,8,3,5,1183,3,3,1144,14,3,15,1213,3,12,1069,2,6,1282
3,1,8,3,7,993,3,5,1198,14,3,12,1032,3,7,1278,2,2,1159
3,1,8,2,15,715,3,7,1007,14,3,7,1235,3,3,1155,2,4,1213
3,1,8,0,11,696,2,15,722,14,3,3,1116,3,5,1209,2,6,1022
2,0,8,0,7,1121,0,11,703,14,3,5,1168,3,7,1018,2,14,735
0,0,8,0,8,141,0,7,1135,14,3,7,981,2,15,733,0,10,715
0,1,8,0,13,5,0,8,141,14,2,15,703,0,11,713,0,6,1150
0,2,8,1,11,801,0,13,5,14,0,11,683,0,7,1146,0,7,140
0,2,8,1,4,531,1,11,811,14,0,7,1107,0,8,140,0,12,4
1,0,8,1,1,834,1,4,536,14,0,8,131,0,13,5,2,10,824
1,0,8,1,3,738,1,1,846,14,0,13,5,1,11,822,2,3,542
1,0,8,1,18,656,1,3,746,14,1,11,788,1,4,540,2,0,860
1,0,8,1,11,899,1,18,662,14,1,4,513,1,1,857,2,2,759
1,0,1,1,4,531,1,11,911,14,1,1,822,1,3,757,2,17,672
1,0,5,0,13,365,1,4,536,14,1,3,727,1,18,670,2,10,926
1,0,8,2,16,516,0,13,365,14,1,18,640,1,11,922,2,3,542
0,2,8,3,3,924,2,16,521,14,1,11,886,1,4,540,0,12,364
2,0,8,3,1,1212,3,3,938,14,1,4,513,0,13,362,2,15,527
3,1,8,1,11,563,3,1,1227,14,0,13,340,2,16,525,2,2,953
3,1,8,1,7,807,1,11,568,14,2,16,499,3,3,949,2,0,1242
1,0,8,1,11,760,1,7,818,14,3,3,912,3,1,1238,2,10,574
1,0,8,1,7,813,1,11,769,14,3,1,1195,1,11,572,2,6,831
1,0,8,0,13,5,1,7,824,14,1,11,543,1,7,829,2,10,782
1,0,8,3,7,1102,0,13,5,14,1,7,795,1,11,780,2,6,837
0,2,8,1,11,844,3,7,1116,14,1,11,749,1,7,835,0,12,4
3,1,8,0,8,139,1,11,856,14,1,7,801,0,13,5,2,6,1131
1,0,8,0,13,5,0,8,139,14,0,13,5,3,7,1127,2,10,871
0,2,2,3,12,1140,0,13,5,14,3,7,1088,1,11,868,3,7,138
0,2,8,3,16,1227,3,12,1155,14,1,11,833,0,8,138,0,12,4
3,1,8,3,3,1129,3,16,1242,14,0,8,129,0,13,5,2,11,1170
3,1,8,2,2,602,3,3,1144,14,0,13,5,3,12,1166,2,15,1257
3,1,8,3,12,1013,2,2,607,14,3,12,1127,3,16,1253,2,2,1159
2,0,1,2,11,548,3,12,1027,14,3,16,1210,3,3,1155,2,1,615
3,1,5,2,11,788,2,11,553,14,3,3,1116,2,2,613,2,11,1042
2,0,5,3,12,1013,2,11,797,14,2,2,584,3,12,1038,2,10,559
2,0,5,2,1,736,3,12,1027,14,3,12,1001,2,11,557,2,10,810
3,1,5,2,7,892,2,1,744,14,2,11,530,2,11,808,2,11,1042
2,0,5,0,13,5,2,7,904,14,2,11,775,3,12,1038,2,0,757
2,0,5,1,11,377,0,13,5,14,3,12,1001,2,1,755,2,6,919
0,2,8,1,7,669,1,11,377,14,2,1,725,2,7,915,0,12,4
1,0,8,1,11,759,1,7,675,14,2,7,880,0,13,5,2,10,379
1,0,8,0,13,5,1,11,768,14,0,13,5,1,11,377,2,6,686
1,0,8,3,7,1115,0,13,5,14,1,11,355,1,7,684,2,10,781
0,2,8,3,7,1151,3,7,1129,14,1,7,654,1,11,779,0,12,4
3,1,8,3,12,1013,3,7,1166,14,1,11,748,0,13,5,2,6,1144
3,1,8,0,8,143,3,12,1027,14,0,13,5,3,7,1140,2,6,1181
3,1,8,3,3,924,0,8,143,14,3,7,1101,3,7,1177,2,11,1042
0,2,2,0,8,263,3,3,938,14,3,7,1138,3,12,1038,3,7,142
3,1,8,0,13,5,0,8,263,14,3,12,1001,0,8,142,2,2,953
0,2,2,3,12,1037,0,13,5,14,0,8,133,3,3,949,0,7,262
0,2,8,3,9,1225,3,12,1051,14,3,3,912,0,8,260,0,12,4
3,1,8,3,7,1073,3,9,1240,14,0,8,242,0,13,5,2,11,1066
3,1,8,3,7,1192,3,7,1087,14,0,13,5,3,12,1062,2,8,1255
3,1,8,0,13,7,3,7,1207,14,3,12,1025,3,9,1251,2,6,1102
3,1,8,0,0,0,0,13,7,14,3,9,1208,3,7,1098,2,6,1222
0,2,8,0,0,0,0,0,0,14,3,7,1060,3,7,1218,0,12,6
1,0,8,1,11,757,1,18,653,14,0,0,0,0,0,0,2,10,656
1,0,8,0,11,520,1,11,766,14,0,0,0,1,11,654,2,17,663
1,0,8,0,0,0,0,11,525,14,1,11,624,1,18,661,2,10,779
0,0,8,0,0,0,0,0,0,3,1,18,631,1,11,777,0,10,531
1,0,8,1,11,561,1,11,805,14,0,0,0,0,0,0,2,6,869
1,0,8,1,11,764,1,11,566,14,0,0,0,1,7,866,2,10,818
1,0,8,0,7,734,1,11,773,14,1,7,831,1,11,816,2,10,572
1,0,8,0,8,337,0,7,742,14,1,11,782,1,11,570,2,10,786
0,0,8,0,13,5,0,8,337,14,1,11,541,1,11,784,0,6,755
0,2,3,1,7,500,0,13,5,14,1,11,753,0,7,753,3,7,336
0,2,8,0,8,32,1,7,503,14,0,7,723,0,8,334,0,12,4
1,0,8,1,7,500,0,8,32,14,0,8,312,0,13,5,2,6,509
0,2,2,1,7,843,1,7,503,5,0,13,5,1,7,507,3,7,31
1,0,6,1,7,500,1,7,855,12,1,7,481,0,8,32,2,6,509
1,0,6,0,8,210,1,7,503,12,0,8,31,1,7,507,2,6,870
1,0,6,0,13,7,0,8,210,12,1,7,481,1,7,867,2,6,509
0,2,6,0,0,0,0,13,7,12,1,7,832,1,7,507,3,7,209
0,2,8,0,0,0,0,0,0,14,1,7,481,0,8,208,0,12,6
1,0,8,1,7,508,0,7,510,14,0,0,0,0,0,0,2,2,759
0,0,8,1,7,437,1,7,513,14,0,0,0,1,3,757,0,6,516
1,0,8,1,11,561,1,7,440,14,1,3,727,0,7,514,2,6,519
1,0,8,1,7,500,1,11,566,3,0,7,488,1,7,517,2,6,445
1,0,8,1,7,535,1,7,503,10,1,7,491,1,7,443,2,10,572
1,0,8,1,7,881,1,7,540,10,1,7,418,1,11,570,2,6,509
1,0,8,1,7,508,1,7,893,10,1,11,541,1,7,507,2,6,546
1,0,8,1,7,541,1,7,513,10,1,7,481,1,7,544,2,6,908
1,0,8,1,7,839,1,7,546,10,1,7,517,1,7,905,2,6,519
1,0,8,0,13,5,1,7,851,10,1,7,870,1,7,517,2,6,552
1,0,8,3,7,1115,0,13,5,10,1,7,491,1,7,550,2,6,865
