cap,ini,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
0,1,0,14,7,0,8,46,15,3,18,789,2,19,150,0,6,1284
0,2,0,0,0,0,14,7,15,2,19,143,0,7,1280,0,7,45
0,2,0,0,0,0,0,0,15,0,7,1217,0,8,44,0,13,6
2,0,0,12,184,0,14,5,15,0,0,0,0,0,0,2,6,220
0,2,0,14,5,0,12,188,15,0,0,0,2,7,218,0,13,4
0,0,2,7,209,0,14,5,15,2,7,211,0,14,5,0,11,224
0,2,3,4,734,2,7,213,15,0,14,5,0,12,222,0,13,4
2,0,2,7,250,3,4,756,15,0,12,215,0,14,5,2,6,257
3,1,0,7,1532,2,7,257,15,0,14,5,2,7,255,2,3,844
2,0,3,3,1201,0,7,1582,15,2,7,244,3,4,841,2,6,315
0,1,3,7,625,3,3,1235,15,3,4,800,2,7,313,0,6,1670
3,1,3,7,450,3,7,643,15,2,7,298,0,7,1666,2,2,1323
3,1,3,7,1249,3,7,462,15,0,7,1582,3,3,1319,2,6,731
3,1,0,7,223,3,7,1284,15,3,3,1254,3,7,728,2,6,550
3,1,3,18,631,0,7,228,15,3,7,692,3,7,547,2,6,1372
0,0,0,12,148,3,18,649,15,3,7,522,3,7,1368,0,6,273
3,1,3,4,734,0,12,152,15,3,7,1301,0,7,271,2,17,737
0,0,2,7,125,3,4,756,2,0,7,258,3,18,734,0,11,171
3,1,0,14,7,2,7,128,15,3,18,698,0,12,169,2,3,844
2,0,0,0,0,0,14,7,15,0,12,162,3,4,841,2,6,143
0,2,0,0,0,0,0,0,15,3,4,800,2,7,141,0,13,6
2,0,3,3,337,3,4,756,15,0,0,0,0,0,0,2,11,421
3,1,2,2,260,3,3,345,15,0,0,0,2,12,419,2,3,844
3,1,2,12,85,2,2,267,15,2,12,400,3,4,841,2,2,433
2,0,0,14,7,2,12,87,15,3,4,800,3,3,430,2,1,332
2,0,3,1,1316,0,14,7,15,3,3,410,2,2,330,2,11,92
0,2,3,7,1630,3,1,1356,15,2,2,315,2,12,90,0,13,6
3,1,3,15,1179,3,7,1682,15,2,12,83,0,14,7,2,0,1444
3,1,3,13,749,3,15,1212,15,0,14,7,3,1,1440,2,6,1770
3,1,0,8,27,3,13,771,15,3,1,1371,3,7,1766,2,14,1300
3,1,0,14,7,0,8,28,15,3,7,1677,3,15,1296,2,12,859
0,2,0,0,0,0,14,7,6,3,15,1233,3,13,856,3,7,27
0,2,0,0,0,0,0,0,15,3,13,813,0,8,27,0,13,6
1,0,3,7,446,3,1,1355,15,0,0,0,0,0,0,2,2,66
3,1,0,7,1652,3,7,458,15,0,0,0,1,3,64,2,0,1443
3,1,3,7,1333,0,7,1704,15,1,3,59,3,1,1439,2,6,546
0,1,3,13,749,3,7,1373,15,3,1,1370,3,7,543,0,6,1792
3,1,0,8,56,3,13,771,15,3,7,518,0,7,1787,2,6,1461
3,1,3,13,637,0,8,57,15,0,7,1697,3,7,1457,2,12,859
0,2,0,7,1062,3,13,655,15,3,7,1388,3,13,856,3,7,56
3,1,3,18,724,0,7,1092,15,3,13,813,0,8,55,2,12,743
0,1,3,2,1083,3,18,745,15,0,8,50,3,13,740,0,6,1180
3,1,3,7,382,3,2,1114,15,3,13,703,0,7,1176,2,17,833
3,1,0,14,5,3,7,392,15,0,7,1120,3,18,830,2,1,1202
3,1,3,16,1487,0,14,5,15,3,18,789,3,2,1198,2,6,480
0,2,3,3,337,3,16,1535,15,3,2,1140,3,7,477,0,13,4
3,1,2,12,164,3,3,345,15,3,7,456,0,14,5,2,15,1623
3,1,3,18,1400,2,12,168,15,0,14,5,3,16,1619,2,2,433
2,0,3,2,388,3,18,1443,15,3,16,1537,3,3,430,2,11,197
3,1,3,18,631,3,2,398,15,3,3,410,2,12,195,2,17,1531
3,1,3,7,892,3,18,649,15,2,12,188,3,18,1527,2,1,486
3,1,3,13,637,3,7,919,15,3,18,1450,3,2,483,2,17,737
3,1,3,9,1520,3,13,655,15,3,2,462,3,18,734,2,6,1007
3,1,3,1,1315,3,9,1570,15,3,18,698,3,7,1003,2,12,743
3,1,3,7,1595,3,1,1355,15,3,7,955,3,13,740,2,8,1658
3,1,0,14,5,3,7,1646,15,3,13,703,3,9,1654,2,0,1443
3,1,3,13,749,0,14,5,15,3,9,1570,3,1,1439,2,6,1734
0,2,0,8,28,3,13,771,15,3,1,1370,3,7,1730,0,13,4
3,1,0,14,7,0,8,29,15,3,7,1641,0,14,5,2,12,859
0,2,2,12,164,0,14,7,6,0,14,5,3,13,856,3,7,28
0,2,3,13,637,2,12,168,15,3,13,813,0,8,28,0,13,6
2,0,0,7,229,3,13,655,4,0,8,26,0,14,7,2,11,197
3,1,0,14,7,0,7,234,11,0,14,7,2,12,195,2,12,743
0,0,2,8,137,0,14,7,11,2,12,188,3,13,740,0,6,280
0,2,3,7,383,2,8,140,15,3,13,703,0,7,278,0,13,6
2,0,0,7,410,3,7,393,15,0,7,265,0,14,7,2,7,157
3,1,3,3,337,0,7,420,15,0,14,7,2,8,155,2,6,481
0,1,0,7,983,3,3,345,15,2,8,148,3,7,478,0,6,508
3,1,3,18,631,0,7,1012,15,3,7,457,0,7,505,2,2,433
0,1,2,12,164,3,18,649,15,0,7,483,3,3,430,0,6,1100
3,1,3,13,637,2,12,168,15,3,3,410,0,7,1096,2,17,737
2,0,2,7,168,3,13,655,4,0,7,1044,3,18,734,2,11,197
3,1,0,14,5,2,7,172,11,3,18,698,2,12,195,2,12,743
2,0,3,3,1169,0,14,5,11,2,12,188,3,13,740,2,6,204
0,2,2,7,195,3,3,1202,15,3,13,703,2,7,202,0,13,4
3,1,3,7,635,2,7,199,15,2,7,195,0,14,5,2,2,1290
2,0,0,7,81,3,7,653,4,0,14,5,3,3,1286,2,6,241
3,1,0,14,64,0,7,82,11,3,3,1223,2,7,239,2,6,741
0,0,3,15,574,0,14,65,11,2,7,229,3,7,738,0,6,86
0,2,3,17,1579,3,15,591,15,3,7,701,0,7,84,0,13,64
3,1,3,3,1169,3,17,1629,15,0,7,77,0,14,63,2,14,679
3,1,3,1,389,3,3,1202,15,0,14,58,3,15,676,2,16,1717
3,1,0,7,119,3,1,399,15,3,15,643,3,17,1713,2,2,1290
3,1,2,12,228,0,7,122,15,3,17,1628,3,3,1286,2,0,487
0,0,2,7,253,2,12,233,15,3,3,1223,3,1,484,0,6,136
2,0,1,1,335,2,7,260,2,3,1,463,0,7,134,2,11,279
2,0,3,13,749,1,1,343,9,0,7,127,2,12,277,2,6,320
1,0,2,12,164,3,13,771,9,2,12,264,2,7,318,2,0,431
3,1,3,13,637,2,12,168,15,2,7,303,1,1,428,2,12,859
2,0,0,7,229,3,13,655,2,1,1,408,3,13,856,2,11,197
3,1,0,14,7,0,7,234,9,3,13,813,2,12,195,2,12,743
0,0,0,8,29,0,14,7,9,2,12,188,3,13,740,0,6,280
0,2,0,14,7,0,8,30,15,3,13,703,0,7,278,0,13,6
0,2,0,0,0,0,14,7,15,0,7,265,0,14,7,3,7,29
0,2,0,0,0,0,0,0,15,0,14,7,0,8,29,0,13,6
0,0,2,7,151,3,18,745,15,0,0,0,0,0,0,0,6,194
3,1,2,1,307,2,7,155,15,0,0,0,0,7,192,2,17,833
2,0,0,14,7,2,1,315,15,0,7,185,3,18,830,2,6,177
2,0,0,0,0,0,14,7,15,3,18,789,2,7,175,2,0,390
0,2,0,0,0,0,0,0,15,2,7,168,2,1,388,0,13,6
2,0,3,17,1231,3,3,345,15,0,0,0,0,0,0,2,18,237
3,1,3,7,680,3,17,1266,15,0,0,0,2,19,235,2,2,433
3,1,3,7,382,3,7,699,15,2,19,226,3,3,430,2,16,1354
3,1,3,1,1158,3,7,392,15,3,3,410,3,17,1350,2,6,787
3,1,3,1,1159,3,1,1191,15,3,17,1284,3,7,784,2,6,480
3,1,3,7,625,3,1,1192,15,3,7,745,3,7,477,2,0,1279
3,1,3,13,749,3,7,643,15,3,7,456,3,1,1275,2,0,1280
3,1,3,7,436,3,13,771,15,3,1,1212,3,1,1276,2,6,731
3,1,3,13,392,3,7,447,15,3,1,1213,3,7,728,2,12,859
3,1,3,7,1079,3,13,402,15,3,7,692,3,13,856,2,6,535
3,1,3,13,637,3,7,1110,15,3,13,813,3,7,532,2,12,490
3,1,3,7,1574,3,13,655,15,3,7,508,3,13,487,2,6,1198
3,1,0,14,5,3,7,1624,15,3,13,466,3,7,1194,2,12,743
3,1,0,7,111,0,14,5,15,3,7,1136,3,13,740,2,6,1712
0,2,0,14,5,0,7,114,15,3,13,703,3,7,1708,0,13,4
0,0,2,7,266,0,14,5,15,3,7,1623,0,14,5,0,6,121
0,2,0,14,5,2,7,273,15,0,14,5,0,7,119,0,13,4
2,0,0,7,176,0,14,5,15,0,7,112,0,14,5,2,6,338
0,2,3,13,637,0,7,180,15,0,14,5,2,7,336,0,13,4
0,0,0,2,267,3,13,655,15,2,7,321,0,14,5,0,6,215
3,1,3,4,734,0,2,274,15,0,14,5,0,7,213,2,12,743
0,0,2,7,158,3,4,756,15,0,7,206,3,13,740,0,1,339
3,1,2,1,303,2,7,162,15,3,13,703,0,2,337,2,3,844
2,0,0,14,7,2,1,311,15,0,2,322,3,4,841,2,6,188
2,0,0,8,30,0,14,7,15,3,4,800,2,7,186,2,0,384
0,2,0,14,7,0,8,31,15,2,7,179,2,1,382,0,13,6
0,2,0,0,0,0,14,7,15,2,1,365,0,14,7,3,7,30
0,2,0,0,0,0,0,0,15,0,14,7,0,8,30,0,13,6
2,0,2,7,224,3,4,756,15,0,0,0,0,0,0,2,0,293
3,1,0,12,193,2,7,229,15,0,0,0,2,1,291,2,3,844
2,0,0,14,7,0,12,197,15,2,1,277,3,4,841,2,6,274
0,0,0,0,0,0,14,7,15,3,4,800,2,7,272,0,11,238
0,2,0,0,0,0,0,0,15,2,7,259,0,12,236,0,13,6
2,0,3,1,1578,3,3,1202,15,0,0,0,0,0,0,2,15,153
3,1,0,7,1358,3,1,1628,15,0,0,0,2,16,151,2,2,1290
3,1,3,18,631,0,7,1399,15,2,16,144,3,3,1286,2,0,1716
0,1,3,7,457,3,18,649,15,3,3,1223,3,1,1712,0,6,1487
3,1,2,12,283,3,7,469,15,3,1,1627,0,7,1483,2,17,737
3,1,2,12,75,2,12,290,15,0,7,1413,3,18,734,2,6,557
2,0,0,14,5,2,12,76,2,3,18,698,3,7,554,2,11,360
2,0,0,7,1652,0,14,5,9,3,7,529,2,12,358,2,11,76
0,2,3,18,965,0,7,1704,15,2,12,343,2,12,74,0,13,4
0,1,3,3,337,3,18,994,15,2,12,68,0,14,5,0,6,1792
3,1,3,1,923,3,3,345,15,0,14,5,0,7,1787,2,17,1082
3,1,3,7,1173,3,1,951,15,0,7,1697,3,18,1078,2,2,433
3,1,0,7,418,3,7,1206,15,3,18,1027,3,3,430,2,0,1039
3,1,3,5,1382,0,7,428,15,3,3,410,3,1,1035,2,6,1294
0,1,3,15,587,3,5,1423,15,3,1,985,3,7,1290,0,6,516
3,1,3,2,938,3,15,604,15,3,7,1227,0,7,513,2,4,1511
3,1,3,3,337,3,2,967,15,0,7,491,3,5,1507,2,14,692
3,1,1,7,320,3,3,345,15,3,5,1432,3,15,689,2,1,1055
3,1,0,14,6,1,7,328,15,3,15,655,3,2,1051,2,2,433
1,0,2,7,323,0,14,6,15,3,2,1001,3,3,430,2,6,410
0,2,3,18,724,2,7,331,15,3,3,410,1,7,408,0,13,5
2,0,2,18,288,3,18,745,4,1,7,390,0,14,6,2,6,415
3,1,0,12,122,2,18,295,11,0,14,6,2,7,413,2,17,833
2,0,0,14,7,0,12,125,11,2,7,395,3,18,830,2,17,366
0,0,0,8,31,0,14,7,11,3,18,789,2,18,364,0,11,139
0,2,0,14,7,0,8,32,15,2,18,347,0,12,137,0,13,6
0,2,0,0,0,0,14,7,15,0,12,130,0,14,7,3,7,31
0,2,0,0,0,0,0,0,15,0,14,7,0,8,31,0,13,6
0,0,2,2,261,3,18,745,15,0,0,0,0,0,0,0,11,240
3,1,2,7,109,2,2,268,15,0,0,0,0,12,238,2,17,833
2,0,0,14,7,2,7,112,15,0,12,228,3,18,830,2,1,333
2,0,0,0,0,0,14,7,15,3,18,789,2,2,331,2,6,119
0,2,0,0,0,0,0,0,15,2,2,316,2,7,117,0,13,6
2,0,3,7,934,3,18,745,15,0,0,0,0,0,0,2,1,134
3,1,3,7,837,3,7,963,15,0,0,0,2,2,132,2,17,833
3,1,3,13,773,3,7,863,15,2,2,125,3,18,830,2,6,1051
3,1,3,3,1169,3,13,796,15,3,18,789,3,7,1047,2,6,951
3,1,3,7,769,3,3,1202,15,3,7,997,3,7,947,2,12,884
3,1,3,7,533,3,7,791,15,3,7,899,3,13,881,2,2,1290
3,1,3,4,734,3,7,546,15,3,13,836,3,3,1286,2,6,879
3,1,3,3,1201,3,4,756,15,3,3,1223,3,7,876,2,6,634
3,1,3,7,812,3,3,1235,15,3,7,831,3,7,631,2,3,844
3,1,0,7,1611,3,7,838,15,3,7,602,3,4,841,2,2,1323
3,1,0,14,5,0,7,1662,15,3,4,800,3,3,1319,2,6,926
0,1,3,3,427,0,14,5,15,3,3,1254,3,7,923,0,6,1750
0,2,2,7,165,3,3,437,15,3,7,876,0,7,1746,0,13,4
3,1,3,18,724,2,7,169,15,0,7,1657,0,14,5,2,2,525
2,0,2,18,288,3,18,745,15,0,14,5,3,3,522,2,6,198
3,1,0,12,122,2,18,295,15,3,3,499,2,7,196,2,17,833
2,0,3,3,1169,0,12,125,15,2,7,189,3,18,830,2,17,366
0,0,2,2,261,3,3,1202,15,3,18,789,2,18,364,0,11,139
3,1,2,7,109,2,2,268,15,2,18,347,0,12,137,2,2,1290
2,0,0,14,5,2,7,112,15,0,12,130,3,3,1286,2,1,333
2,0,3,9,620,0,14,5,15,3,3,1223,2,2,331,2,6,119
0,2,3,7,1172,3,9,638,15,2,2,316,2,7,117,0,13,4
3,1,0,7,1652,3,7,1205,15,2,7,110,0,14,5,2,8,726
3,1,3,3,1169,0,7,1704,15,0,14,5,3,9,723,2,6,1293
0,1,3,13,637,3,3,1202,15,3,9,687,3,7,1289,0,6,1792
3,1,3,17,1525,3,13,655,15,3,7,1226,0,7,1787,2,2,1290
3,1,3,3,427,3,17,1575,15,0,7,1697,3,3,1286,2,12,743
3,1,0,7,987,3,3,437,15,3,3,1223,3,13,740,2,16,1663
3,1,3,18,724,0,7,1016,15,3,13,703,3,17,1659,2,2,525
0,1,3,7,769,3,18,745,15,3,17,1575,3,3,522,0,6,1104
3,1,0,7,1357,3,7,791,15,3,3,499,0,7,1100,2,17,833
3,1,3,4,734,0,7,1398,15,0,7,1047,3,18,830,2,6,879
0,1,3,7,679,3,4,756,15,3,18,789,3,7,876,0,6,1486
3,1,3,7,887,3,7,698,15,3,7,831,0,7,1482,2,3,844
3,1,0,14,5,3,7,914,15,0,7,1412,3,4,841,2,6,786
3,1,3,17,1344,0,14,5,15,3,4,800,3,7,783,2,6,1002
0,2,3,3,1169,3,17,1384,15,3,7,744,3,7,998,0,13,4
3,1,3,7,366,3,3,1202,15,3,7,950,0,14,5,2,16,1472
3,1,3,18,724,3,7,376,15,0,14,5,3,17,1468,2,2,1290
3,1,3,7,1629,3,18,745,15,3,17,1398,3,3,1286,2,6,464
3,1,3,3,427,3,7,1681,15,3,3,1223,3,7,461,2,17,833
3,1,3,1,1156,3,3,437,15,3,7,440,3,18,830,2,6,1769
3,1,0,7,835,3,1,1189,15,3,18,789,3,7,1765,2,2,525
3,1,3,7,729,0,7,861,15,3,7,1676,3,3,522,2,0,1277
0,1,2,7,127,3,7,750,15,3,3,499,3,1,1273,0,6,949
3,1,2,12,308,2,7,130,15,3,1,1211,0,7,945,2,6,838
2,0,0,14,7,2,12,316,15,0,7,897,3,7,835,2,6,145
2,0,0,0,0,0,14,7,15,3,7,794,2,7,143,2,11,391
0,2,0,0,0,0,0,0,15,2,7,136,2,12,389,0,13,6
2,0,3,3,337,0,8,31,15,0,0,0,0,0,0,2,12,151
0,2,0,8,34,3,3,345,15,0,0,0,2,13,149,3,7,30
3,1,0,14,7,0,8,35,15,2,13,142,0,8,30,2,2,433
0,2,0,0,0,0,14,7,15,0,8,27,3,3,430,3,7,34
0,2,0,0,0,0,0,0,15,3,3,410,0,8,34,0,13,6
2,0,3,13,637,0,7,754,15,0,0,0,0,0,0,2,11,284
0,1,0,8,57,3,13,655,15,0,0,0,2,12,282,0,6,842
3,1,0,7,1532,0,8,58,15,2,12,269,0,7,839,2,12,743
0,2,3,7,982,0,7,1582,15,0,7,798,3,13,740,3,7,57
0,1,3,3,1201,3,7,1011,15,3,13,703,0,8,56,0,6,1670
3,1,3,7,625,3,3,1235,15,0,8,51,0,7,1666,2,6,1099
3,1,3,13,637,3,7,643,15,0,7,1582,3,7,1095,2,2,1323
3,1,0,7,183,3,13,655,15,3,7,1043,3,3,1319,2,6,731
3,1,3,13,749,0,7,187,15,3,3,1254,3,7,728,2,12,743
0,0,2,7,94,3,13,771,15,3,7,692,3,13,740,0,6,223
3,1,3,4,734,2,7,96,15,3,13,703,0,7,221,2,12,859
2,0,2,7,150,3,4,756,2,0,7,214,3,13,856,2,6,101
3,1,0,14,5,2,7,154,15,3,13,813,2,7,99,2,3,844
2,0,3,11,1151,0,14,5,15,2,7,92,3,4,841,2,6,176
0,2,3,7,383,3,11,1184,15,3,4,800,2,7,174,0,13,4
3,1,0,8,58,3,7,393,15,2,7,167,0,14,5,2,10,1272
3,1,0,14,5,0,8,59,6,0,14,5,3,11,1268,2,6,481
0,2,0,7,166,0,14,5,13,3,11,1206,3,7,478,3,7,58
0,2,0,14,5,0,7,170,15,3,7,457,0,8,57,0,13,4
0,0,0,12,234,0,14,5,15,0,8,52,0,14,5,0,6,200
0,2,3,4,734,0,12,241,15,0,14,5,0,7,198,0,13,4
0,0,2,7,175,3,4,756,15,0,7,191,0,14,5,0,11,295
3,1,3,4,734,2,7,179,15,0,14,5,0,12,293,2,3,844
2,0,3,7,1121,3,4,756,15,0,12,279,3,4,841,2,6,213
3,1,0,1,1657,3,7,1153,15,3,4,800,2,7,211,2,3,844
3,1,0,7,733,0,1,1709,15,2,7,204,3,4,841,2,6,1241
0,1,3,3,1201,0,7,754,15,3,4,800,3,7,1237,0,0,1797
0,1,3,7,625,3,3,1235,15,3,7,1178,0,1,1792,0,6,842
3,1,3,13,637,3,7,643,15,0,1,1702,0,7,839,2,2,1323
3,1,2,7,314,3,13,655,15,0,7,798,3,3,1319,2,6,731
3,1,0,14,5,2,7,322,15,3,3,1254,3,7,728,2,12,743
2,0,0,18,292,0,14,5,15,3,7,692,3,13,740,2,6,403
0,2,2,7,162,0,18,299,15,3,13,703,2,7,401,0,13,4
0,0,0,12,93,2,7,166,15,2,7,383,0,14,5,0,17,370
2,0,0,14,5,0,12,95,15,0,14,5,0,18,368,2,6,193
0,0,0,12,216,0,14,5,15,0,18,351,2,7,191,0,11,100
0,2,0,14,5,0,12,221,15,2,7,184,0,12,98,0,13,4
0,0,0,7,269,0,14,5,15,0,12,91,0,14,5,0,11,266
0,2,0,14,5,0,7,276,15,0,14,5,0,12,264,0,13,4
0,0,0,7,80,0,14,5,15,0,12,251,0,14,5,0,6,343
0,2,3,13,637,0,7,81,15,0,14,5,0,7,341,0,13,4
0,0,2,7,301,3,13,655,15,0,7,326,0,14,5,0,6,82
3,1,0,14,5,2,7,309,15,0,14,5,0,7,80,2,12,743
2,0,2,7,168,0,14,5,15,0,7,73,3,13,740,2,6,381
0,2,0,14,5,2,7,172,15,3,13,703,2,7,379,0,13,4
2,0,0,7,71,0,14,5,15,2,7,362,0,14,5,2,6,204
0,2,0,14,5,0,7,72,15,0,14,5,2,7,202,0,13,4
0,0,0,7,183,0,14,5,15,2,7,195,0,14,5,0,6,71
0,2,3,13,749,0,7,187,15,0,14,5,0,7,69,0,13,4
0,0,2,7,83,3,13,771,15,0,7,63,0,14,5,0,6,223
3,1,0,12,128,2,7,84,15,0,14,5,0,7,221,2,12,859
2,0,0,14,5,0,12,131,2,0,7,214,3,13,856,2,6,88
0,0,2,7,172,0,14,5,9,3,13,813,2,7,86,0,11,146
0,2,0,14,5,2,7,176,15,2,7,79,0,12,144,0,13,4
2,0,2,7,239,0,14,5,15,0,12,137,0,14,5,2,6,209
0,2,3,4,734,2,7,246,15,0,14,5,2,7,207,0,13,4
2,0,2,7,311,3,4,756,15,2,7,200,0,14,5,2,6,302
3,1,2,12,238,2,7,319,15,0,14,5,2,7,300,2,3,844
2,0,0,14,7,2,12,245,15,2,7,285,3,4,841,2,6,398
2,0,0,0,0,0,14,7,15,3,4,800,2,7,396,2,11,301
0,2,0,0,0,0,0,0,15,2,7,378,2,12,299,0,13,6
2,0,0,0,0,0,14,7,15,0,0,0,0,0,0,2,1,225
0,2,0,0,0,0,0,0,15,0,0,0,2,2,223,0,13,6
2,0,2,12,329,1,7,328,15,0,0,0,0,0,0,2,2,412
1,0,0,14,7,2,12,337,15,0,0,0,2,3,410,2,6,410
2,0,0,0,0,0,14,7,15,2,3,392,1,7,408,2,11,422
0,2,0,0,0,0,0,0,15,1,7,390,2,12,420,0,13,6
2,0,0,7,701,3,3,345,15,0,0,0,0,0,0,2,0,383
3,1,3,7,918,0,7,721,15,0,0,0,2,1,381,2,2,433
0,1,3,18,631,3,7,946,15,2,1,364,3,3,430,0,6,809
3,1,0,7,143,3,18,649,15,3,3,410,0,7,806,2,6,1034
3,1,0,12,197,0,7,146,15,0,7,766,3,7,1030,2,17,737
0,0,2,12,199,0,12,201,4,3,7,980,3,18,734,0,6,163
0,0,2,12,318,2,12,203,15,3,18,698,0,7,161,0,11,243
2,0,2,12,179,2,12,326,15,0,7,154,0,12,241,2,11,245
2,0,3,4,734,2,12,183,15,0,12,230,2,12,243,2,11,407
2,0,3,7,594,3,4,756,15,2,12,232,2,12,405,2,11,218
3,1,3,13,537,3,7,611,15,2,12,387,2,12,216,2,3,844
3,1,3,2,409,3,13,550,15,2,12,209,3,4,841,2,6,699
3,1,0,8,55,3,2,419,15,3,4,800,3,7,696,2,12,638
3,1,3,7,376,0,8,56,7,3,7,662,3,13,635,2,1,507
0,2,0,14,5,3,7,386,14,3,13,606,3,2,504,0,7,55
3,1,3,18,712,0,14,5,15,3,2,482,0,8,54,2,6,474
0,2,3,11,1151,3,18,732,15,0,8,49,3,7,471,0,13,4
3,1,3,9,1501,3,11,1184,15,3,7,450,0,14,5,2,17,820
3,1,0,8,39,3,9,1549,15,0,14,5,3,18,817,2,10,1272
3,1,3,7,625,0,8,40,15,3,18,776,3,11,1268,2,8,1637
0,2,3,4,734,3,7,643,15,3,11,1206,3,9,1633,3,7,39
3,1,3,9,1521,3,4,756,15,3,9,1550,0,8,39,2,6,731
3,1,0,7,930,3,9,1571,15,0,8,35,3,7,728,2,3,844
3,1,0,14,5,0,7,958,15,3,7,692,3,4,841,2,8,1659
0,1,3,16,1294,0,14,5,15,3,4,800,3,9,1655,0,6,1046
0,2,3,7,1121,3,16,1333,15,3,9,1571,0,7,1042,0,13,4
3,1,3,9,1520,3,7,1153,15,0,7,992,0,14,5,2,15,1421
3,1,0,7,725,3,9,1570,15,0,14,5,3,16,1417,2,6,1241
3,1,0,8,47,0,7,746,15,3,16,1348,3,7,1237,2,8,1658
0,1,3,7,1335,0,8,48,15,3,7,1178,3,9,1654,0,6,834
0,2,0,14,5,3,7,1375,15,3,9,1570,0,7,831,3,7,47
3,1,3,13,537,0,14,5,15,0,7,790,0,8,46,2,6,1463
0,2,3,7,402,3,13,550,15,0,8,41,3,7,1459,0,13,4
3,1,3,7,1161,3,7,412,15,3,7,1390,0,14,5,2,12,638
3,1,3,7,776,3,7,1194,15,0,14,5,3,13,635,2,6,500
3,1,0,7,1596,3,7,799,15,3,13,606,3,7,497,2,6,1282
3,1,3,13,637,0,7,1647,15,3,7,476,3,7,1278,2,6,887
0,1,0,7,1529,3,13,655,15,3,7,1215,3,7,884,0,6,1735
3,1,3,13,1512,0,7,1579,15,3,7,839,0,7,1731,2,12,743
0,1,3,3,337,3,13,1561,15,0,7,1642,3,13,740,0,6,1667
3,1,3,7,1450,3,3,345,15,3,13,703,0,7,1663,2,12,1649
3,1,3,13,637,3,7,1494,15,0,7,1579,3,13,1645,2,2,433
3,1,0,8,40,3,13,655,15,3,13,1562,3,3,430,2,6,1582
3,1,0,7,904,0,8,41,15,3,3,410,3,7,1578,2,12,743
0,2,0,14,5,0,7,932,15,3,7,1498,3,13,740,3,7,40
0,1,3,3,337,0,14,5,15,3,13,703,0,8,40,0,6,1020
0,2,2,7,323,3,3,345,15,0,8,36,0,7,1016,0,13,4
3,1,3,18,724,2,7,331,15,0,7,967,0,14,5,2,2,433
2,0,2,18,288,3,18,745,4,0,14,5,3,3,430,2,6,415
3,1,0,12,122,2,18,295,11,3,3,410,2,7,413,2,17,833
2,0,3,7,624,0,12,125,11,2,7,395,3,18,830,2,17,366
0,0,3,3,1605,3,7,642,11,3,18,789,2,18,364,0,11,139
3,1,3,7,1574,3,3,1656,15,2,18,347,0,12,137,2,6,730
3,1,3,18,631,3,7,1624,15,0,12,130,3,7,727,2,2,1744
3,1,3,2,1051,3,18,649,15,3,7,691,3,3,1740,2,6,1712
3,1,3,7,372,3,2,1081,15,3,3,1651,3,7,1708,2,17,737
3,1,0,7,1434,3,7,382,15,3,7,1623,3,18,734,2,1,1169
3,1,0,14,5,0,7,1478,15,3,18,698,3,2,1165,2,6,470
0,1,3,7,887,0,14,5,15,3,2,1111,3,7,467,0,6,1566
0,2,3,3,1605,3,7,914,15,3,7,446,0,7,1562,0,13,4
3,1,3,1,1158,3,3,1656,15,0,7,1483,0,14,5,2,6,1002
3,1,3,7,939,3,1,1191,15,0,14,5,3,7,998,2,2,1744
3,1,0,14,5,3,7,968,15,3,7,950,3,3,1740,2,0,1279
3,1,0,7,517,0,14,5,15,3,3,1651,3,1,1275,2,6,1056
0,2,0,14,5,0,7,530,15,3,1,1212,3,7,1052,0,13,4
0,1,3,13,1219,0,14,5,15,3,7,1002,0,14,5,0,6,618
0,2,3,3,1605,3,13,1254,15,0,14,5,0,7,615,0,13,4
3,1,3,7,1114,3,3,1656,15,0,7,587,0,14,5,2,12,1342
3,1,3,2,1051,3,7,1146,15,0,14,5,3,13,1338,2,2,1744
3,1,3,1,1013,3,2,1081,15,3,13,1272,3,3,1740,2,6,1234
3,1,3,4,734,3,1,1043,15,3,3,1651,3,7,1230,2,1,1169
3,1,3,2,463,3,4,756,15,3,7,1171,3,2,1165,2,0,1131
3,1,0,7,616,3,2,475,15,3,2,1111,3,1,1127,2,3,844
3,1,0,14,7,0,7,634,15,3,1,1073,3,4,841,2,1,563
0,1,0,7,1652,0,14,7,15,3,4,800,3,2,560,0,6,722
0,2,2,12,121,0,7,1704,15,3,2,535,0,7,719,0,13,6
0,1,0,8,37,2,12,124,15,0,7,683,0,14,7,0,6,1792
2,0,0,14,6,0,8,38,15,0,14,7,0,7,1787,2,11,138
0,2,1,12,190,0,14,6,15,0,7,1697,2,12,136,3,7,37
0,2,0,14,7,1,12,194,15,2,12,129,0,8,37,0,13,5
1,0,0,0,0,0,14,7,15,0,8,33,0,14,6,2,11,232
0,2,0,0,0,0,0,0,15,0,14,6,1,12,230,0,13,6
2,0,2,7,139,3,3,1235,15,0,0,0,0,0,0,2,8,401
3,1,2,7,280,2,7,142,15,0,0,0,2,9,399,2,2,1323
2,0,0,7,144,2,7,287,15,2,9,381,3,3,1319,2,6,159
2,0,0,14,62,0,7,147,15,3,3,1254,2,7,157,2,6,356
0,0,0,7,1651,0,14,63,15,2,7,150,2,7,354,0,6,166
0,2,0,0,0,0,7,1703,15,2,7,339,0,7,164,0,13,62
