cap,ini,label,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
3,1,10,2,10,224,2,6,294,12,3,11,519,2,6,410,2,15,541
2,0,10,0,12,4,2,10,224,12,2,6,400,3,16,538,2,5,294
2,0,10,2,6,469,0,12,4,12,3,16,528,2,6,294,2,9,223
0,2,10,3,4,539,2,6,472,12,2,6,286,2,10,223,0,11,3
2,0,10,2,6,467,3,4,542,12,2,10,216,0,12,4,2,5,474
3,1,10,3,16,536,2,6,470,12,0,12,4,2,6,471,2,3,544
2,0,10,2,10,329,3,16,539,12,2,6,461,3,4,541,2,5,472
3,1,10,0,12,4,2,10,330,12,3,4,531,2,6,469,2,15,541
2,0,1,2,10,239,0,12,4,12,2,6,459,3,16,538,2,9,330
0,2,10,2,10,319,2,10,239,12,3,16,528,2,10,330,0,11,3
2,0,10,0,12,4,2,10,320,12,2,10,322,0,12,4,2,9,238
2,0,10,3,2,512,0,12,4,12,0,12,4,2,10,238,2,9,320
0,2,10,3,3,585,3,2,515,12,2,10,231,2,10,320,0,11,3
3,1,10,2,6,217,3,3,588,12,2,10,312,0,12,4,2,1,517
3,1,10,0,12,6,2,6,217,12,0,12,4,3,2,514,2,2,590
2,0,10,0,7,103,0,12,6,12,3,2,504,3,3,587,2,5,216
0,2,10,3,16,523,0,7,103,12,3,3,577,2,6,216,0,11,5
0,2,10,2,6,348,3,16,526,12,2,6,209,0,12,6,3,6,102
3,1,10,0,6,583,2,6,349,12,0,12,6,0,7,102,2,15,528
2,0,10,0,7,72,0,6,586,3,0,7,100,3,16,525,2,5,349
0,1,10,0,12,4,0,7,72,12,3,16,515,2,6,349,0,5,588
0,2,4,3,11,527,0,12,4,12,2,6,341,0,6,585,0,6,71
0,2,10,0,7,153,3,11,530,12,0,6,575,0,7,72,0,11,3
3,1,10,0,12,6,0,7,153,12,0,7,70,0,12,4,2,10,532
0,2,3,1,6,263,0,12,6,5,0,12,4,3,11,529,0,6,152
0,2,10,1,6,417,1,6,263,12,3,11,519,0,7,152,0,11,5
1,0,2,1,6,206,1,6,419,12,0,7,145,0,12,6,2,5,262
1,0,7,2,10,430,1,6,206,12,0,12,6,1,6,262,2,5,420
1,0,7,0,0,0,2,10,433,12,1,6,255,1,6,420,2,5,205
2,0,10,0,0,0,0,0,0,12,1,6,410,1,6,205,2,9,434
1,0,10,1,6,285,1,10,258,3,0,0,0,0,0,0,2,9,363
1,0,10,1,10,394,1,6,286,9,0,0,0,1,10,363,2,9,257
1,0,10,0,6,374,1,10,395,9,1,10,355,1,10,257,2,5,285
1,0,10,0,7,115,0,6,375,9,1,10,250,1,6,285,2,9,396
0,0,10,0,12,4,0,7,115,9,1,6,277,1,10,396,0,5,376
0,2,4,1,6,262,0,12,4,12,1,10,386,0,6,376,0,6,114
0,2,10,0,7,51,1,6,262,12,0,6,368,0,7,114,0,11,3
1,0,10,1,6,262,0,7,51,12,0,7,112,0,12,4,2,5,261
0,2,3,1,6,264,1,6,262,5,0,12,4,1,6,261,3,6,50
1,0,8,1,6,262,1,6,264,11,1,6,254,0,7,51,2,5,261
1,0,8,0,7,126,1,6,262,11,0,7,50,1,6,261,2,5,263
1,0,8,0,12,6,0,7,126,11,1,6,254,1,6,263,2,5,261
0,2,8,0,0,0,0,12,6,11,1,6,256,1,6,261,3,6,125
0,2,10,0,0,0,0,0,0,12,1,6,254,0,7,125,0,11,5
1,0,10,1,6,269,1,10,420,12,0,0,0,0,0,0,2,2,379
1,0,10,1,6,327,1,6,270,12,0,0,0,1,3,379,2,9,421
1,0,10,1,10,297,1,6,328,12,1,3,371,1,10,421,2,5,269
1,0,1,1,6,262,1,10,298,3,1,10,411,1,6,269,2,5,328
1,0,6,0,6,286,1,6,262,9,1,6,261,1,6,328,2,9,298
1,0,6,1,10,233,0,6,287,9,1,6,320,1,10,298,2,5,261
0,0,6,1,4,284,1,10,233,9,1,10,290,1,6,261,0,5,286
1,0,6,1,10,463,1,4,285,12,1,6,254,0,6,286,2,9,232
1,0,6,1,6,269,1,10,466,12,0,6,278,1,10,232,2,3,284
1,0,6,1,6,287,1,6,270,12,1,10,225,1,4,284,2,9,468
1,0,6,1,6,437,1,6,288,12,1,4,276,1,10,465,2,5,269
1,0,6,0,12,4,1,6,440,12,1,10,455,1,6,269,2,5,287
1,0,6,3,2,499,0,12,4,12,1,6,261,1,6,287,2,5,441
0,2,10,3,16,536,3,2,502,12,1,6,279,1,6,439,0,11,3
3,1,10,2,17,272,3,16,539,12,1,6,429,0,12,4,2,1,504
3,1,10,1,10,360,2,17,273,12,0,12,4,3,2,501,2,15,541
2,0,10,3,11,527,1,10,361,12,3,2,491,3,16,538,2,16,272
1,0,10,0,7,25,3,11,530,12,3,16,528,2,17,272,2,9,361
3,1,10,0,12,4,0,7,25,12,2,17,264,1,10,361,2,10,532
0,2,3,3,16,613,0,12,4,12,1,10,353,3,11,529,0,6,24
0,2,10,3,6,579,3,16,616,12,3,11,519,0,7,25,0,11,3
3,1,10,0,6,257,3,6,582,12,0,7,25,0,12,4,2,15,618
3,1,10,3,11,527,0,6,257,12,0,12,4,3,16,615,2,5,584
0,0,10,0,7,29,3,11,530,1,3,16,603,3,6,581,0,5,256
3,1,10,0,12,4,0,7,29,12,3,6,571,0,6,256,2,10,532
0,2,3,3,6,638,0,12,4,12,0,6,249,3,11,529,0,6,28
0,2,10,0,7,112,3,6,641,12,3,11,519,0,7,29,0,11,3
3,1,10,0,12,4,0,7,112,12,0,7,29,0,12,4,2,5,643
0,2,4,3,6,615,0,12,4,12,0,12,4,3,6,640,3,6,111
0,2,10,0,7,47,3,6,618,12,3,6,627,0,7,111,0,11,3
3,1,10,0,12,4,0,7,47,12,0,7,109,0,12,4,2,5,620
0,2,4,3,6,579,0,12,4,12,0,12,4,3,6,617,3,6,46
0,2,10,3,6,652,3,6,582,12,3,6,605,0,7,47,0,11,3
3,1,10,3,11,527,3,6,655,12,0,7,46,0,12,4,2,5,584
3,1,10,3,8,641,3,11,530,12,0,12,4,3,6,581,2,5,657
3,1,10,3,6,500,3,8,644,12,3,6,571,3,6,654,2,10,532
3,1,10,3,6,564,3,6,503,12,3,6,641,3,11,529,2,7,646
3,1,10,0,12,4,3,6,567,12,3,11,519,3,8,643,2,5,505
3,1,10,3,14,645,0,12,4,12,3,8,630,3,6,502,2,5,569
0,2,10,3,11,543,3,14,648,12,3,6,492,3,6,566,0,11,3
3,1,10,3,6,657,3,11,546,12,3,6,556,0,12,4,2,13,650
3,1,10,3,3,585,3,6,660,12,0,12,4,3,14,647,2,10,548
3,1,10,3,5,618,3,3,588,12,3,14,634,3,11,545,2,5,662
3,1,10,3,6,515,3,5,621,12,3,11,535,3,6,659,2,2,590
3,1,10,3,16,536,3,6,518,12,3,6,646,3,3,587,2,4,623
3,1,10,2,6,407,3,16,539,12,3,3,577,3,5,620,2,5,520
3,1,10,0,6,583,2,6,408,12,3,5,608,3,6,517,2,15,541
2,0,10,0,7,136,0,6,586,12,3,6,507,3,16,538,2,5,409
0,1,10,1,6,419,0,7,136,12,3,16,528,2,6,409,0,5,588
0,2,4,0,12,194,1,6,422,12,2,6,399,0,6,585,0,6,135
1,0,10,2,15,248,0,12,194,12,0,6,575,0,7,135,2,5,423
0,2,10,0,12,4,2,15,248,12,0,7,128,1,6,423,0,11,193
2,0,10,3,11,507,0,12,4,12,1,6,413,0,12,193,2,14,247
0,2,10,3,6,541,3,11,510,12,0,12,186,2,15,247,0,11,3
3,1,10,3,6,551,3,6,544,12,2,15,240,0,12,4,2,10,512
3,1,10,3,3,482,3,6,554,12,0,12,4,3,11,509,2,5,546
3,1,10,3,15,594,3,3,485,12,3,11,499,3,6,543,2,5,556
3,1,10,3,6,531,3,15,597,12,3,6,533,3,6,553,2,2,487
3,1,10,3,6,526,3,6,534,12,3,6,543,3,3,484,2,14,599
3,1,10,0,12,4,3,6,529,12,3,3,474,3,15,596,2,5,536
3,1,10,3,11,543,0,12,4,12,3,15,586,3,6,533,2,5,531
0,2,10,3,6,656,3,11,546,12,3,6,523,3,6,528,0,11,3
3,1,10,3,16,536,3,6,659,12,3,6,518,0,12,4,2,10,548
3,1,10,2,6,427,3,16,539,12,0,12,4,3,11,545,2,5,661
3,1,10,3,11,527,2,6,430,12,3,11,535,3,6,658,2,15,541
2,0,10,2,6,451,3,11,530,12,3,6,645,3,16,538,2,5,431
3,1,10,3,4,539,2,6,454,12,3,16,528,2,6,431,2,10,532
2,0,10,2,10,247,3,4,542,12,2,6,421,3,11,529,2,5,456
3,1,10,0,12,4,2,10,247,12,3,11,519,2,6,454,2,3,544
2,0,10,3,3,585,0,12,4,12,2,6,444,3,4,541,2,9,246
0,2,10,1,6,426,3,3,588,12,3,4,531,2,10,246,0,11,3
3,1,10,1,1,326,1,6,429,12,2,10,239,0,12,4,2,2,590
1,0,10,3,3,482,1,1,327,12,0,12,4,3,3,587,2,5,430
1,0,10,1,6,418,3,3,485,12,3,3,577,1,6,430,2,0,327
3,1,10,1,10,362,1,6,421,12,1,6,420,1,1,327,2,2,487
1,0,2,0,12,4,1,10,363,12,1,1,319,3,3,484,2,5,422
1,0,7,3,6,571,0,12,4,12,3,3,474,1,6,422,2,9,364
0,2,10,1,10,442,3,6,574,12,1,6,412,1,10,364,0,11,3
3,1,10,0,7,67,1,10,445,12,1,10,356,0,12,4,2,5,576
1,0,10,0,12,4,0,7,67,12,0,12,4,3,6,573,2,9,447
0,2,4,3,6,588,0,12,4,12,3,6,563,1,10,445,3,6,66
0,2,10,3,16,536,3,6,591,12,1,10,435,0,7,67,0,11,3
3,1,10,3,6,505,3,16,539,12,0,7,66,0,12,4,2,5,593
3,1,10,3,11,527,3,6,508,12,0,12,4,3,6,590,2,15,541
3,1,10,2,6,408,3,11,530,12,3,6,580,3,16,538,2,5,510
3,1,10,3,16,536,2,6,409,12,3,16,528,3,6,507,2,10,532
2,0,10,2,6,293,3,16,539,12,3,6,497,3,11,529,2,5,410
3,1,10,2,10,224,2,6,294,12,3,11,519,2,6,410,2,15,541
2,0,10,0,12,4,2,10,224,12,2,6,400,3,16,538,2,5,294
2,0,10,2,6,469,0,12,4,12,3,16,528,2,6,294,2,9,223
0,2,10,3,4,539,2,6,472,12,2,6,286,2,10,223,0,11,3
2,0,10,2,6,467,3,4,542,12,2,10,216,0,12,4,2,5,474
3,1,10,3,16,536,2,6,470,12,0,12,4,2,6,471,2,3,544
2,0,10,2,10,329,3,16,539,12,2,6,461,3,4,541,2,5,472
3,1,10,0,12,4,2,10,330,12,3,4,531,2,6,469,2,15,541
2,0,1,2,10,239,0,12,4,12,2,6,459,3,16,538,2,9,330
0,2,10,2,6,350,2,10,239,12,3,16,528,2,10,330,0,11,3
2,0,10,0,12,4,2,6,351,12,2,10,322,0,12,4,2,9,238
2,0,10,3,2,512,0,12,4,12,0,12,4,2,10,238,2,5,351
0,2,10,3,3,585,3,2,515,12,2,10,231,2,6,351,0,11,3
3,1,10,2,6,217,3,3,588,12,2,6,343,0,12,4,2,1,517
3,1,10,0,12,6,2,6,217,12,0,12,4,3,2,514,2,2,590
2,0,10,0,7,103,0,12,6,12,3,2,504,3,3,587,2,5,216
0,2,10,3,16,523,0,7,103,12,3,3,577,2,6,216,0,11,5
0,2,4,2,6,348,3,16,526,12,2,6,209,0,12,6,3,6,102
3,1,10,0,6,583,2,6,349,12,0,12,6,0,7,102,2,15,528
2,0,10,0,7,72,0,6,586,3,0,7,100,3,16,525,2,5,349
0,1,10,0,12,4,0,7,72,12,3,16,515,2,6,349,0,5,588
0,2,4,3,11,527,0,12,4,12,2,6,341,0,6,585,0,6,71
0,2,10,0,7,153,3,11,530,12,0,6,575,0,7,72,0,11,3
3,1,10,0,12,6,0,7,153,12,0,7,70,0,12,4,2,10,532
0,2,3,0,0,0,0,12,6,5,0,12,4,3,11,529,0,6,152
0,2,10,0,0,0,0,0,0,12,3,11,519,0,7,152,0,11,5
1,0,10,1,6,206,1,6,419,12,0,0,0,0,0,0,2,5,262
1,0,10,2,10,430,1,6,206,12,0,0,0,1,6,262,2,5,420
1,0,10,0,0,0,2,10,433,12,1,6,255,1,6,420,2,5,205
2,0,10,0,0,0,0,0,0,12,1,6,410,1,6,205,2,9,434
1,0,10,1,6,285,1,10,258,3,0,0,0,0,0,0,2,9,363
1,0,10,1,10,394,1,6,286,9,0,0,0,1,10,363,2,9,257
1,0,10,0,6,374,1,10,395,9,1,10,355,1,10,257,2,5,285
1,0,10,0,7,171,0,6,375,9,1,10,250,1,6,285,2,9,396
0,0,10,0,12,4,0,7,171,9,1,6,277,1,10,396,0,5,376
0,2,4,1,6,262,0,12,4,12,1,10,386,0,6,376,3,6,170
0,2,10,0,7,51,1,6,262,12,0,6,368,0,7,170,0,11,3
1,0,10,1,6,262,0,7,51,12,0,7,163,0,12,4,2,5,261
0,2,3,1,10,356,1,6,262,5,0,12,4,1,6,261,3,6,50
1,0,8,1,6,262,1,10,357,11,1,6,254,0,7,51,2,5,261
1,0,8,0,7,126,1,6,262,11,0,7,50,1,6,261,2,9,357
1,0,8,0,12,6,0,7,126,11,1,6,254,1,10,357,2,5,261
0,2,8,0,0,0,0,12,6,11,1,10,349,1,6,261,3,6,125
0,2,10,0,0,0,0,0,0,12,1,6,254,0,7,125,0,11,5
1,0,10,1,6,269,1,10,420,12,0,0,0,0,0,0,2,2,379
1,0,10,1,6,327,1,6,270,12,0,0,0,1,3,379,2,9,421
1,0,10,1,10,297,1,6,328,12,1,3,371,1,10,421,2,5,269
1,0,1,1,6,262,1,10,298,3,1,10,411,1,6,269,2,5,328
1,0,6,1,6,285,1,6,262,9,1,6,261,1,6,328,2,9,298
1,0,6,0,12,4,1,6,286,9,1,6,320,1,10,298,2,5,261
1,0,6,1,10,233,0,12,4,9,1,10,290,1,6,261,2,5,285
0,2,6,1,4,284,1,10,233,12,1,6,254,1,6,285,0,11,3
1,0,6,1,10,463,1,4,285,12,1,6,277,0,12,4,2,9,232
1,0,6,1,6,269,1,10,466,12,0,12,4,1,10,232,2,3,284
1,0,6,1,6,287,1,6,270,12,1,10,225,1,4,284,2,9,468
1,0,6,1,6,437,1,6,288,12,1,4,276,1,10,465,2,5,269
1,0,6,0,12,4,1,6,440,12,1,10,455,1,6,269,2,5,287
1,0,6,3,16,580,0,12,4,12,1,6,261,1,6,287,2,5,441
0,2,10,3,2,499,3,16,583,12,1,6,279,1,6,439,0,11,3
3,1,10,3,16,536,3,2,502,12,1,6,429,0,12,4,2,15,585
3,1,10,2,17,272,3,16,539,12,0,12,4,3,16,582,2,1,504
3,1,10,1,10,360,2,17,273,12,3,16,572,3,2,501,2,15,541
2,0,10,3,11,527,1,10,361,12,3,2,491,3,16,538,2,16,272
1,0,10,0,7,25,3,11,530,12,3,16,528,2,17,272,2,9,361
3,1,10,0,12,4,0,7,25,12,2,17,264,1,10,361,2,10,532
0,2,3,3,16,613,0,12,4,12,1,10,353,3,11,529,0,6,24
0,2,10,3,6,579,3,16,616,12,3,11,519,0,7,25,0,11,3
3,1,10,0,6,257,3,6,582,12,0,7,25,0,12,4,2,15,618
3,1,10,3,11,527,0,6,257,12,0,12,4,3,16,615,2,5,584
0,0,10,0,7,29,3,11,530,1,3,16,603,3,6,581,0,5,256
3,1,10,0,12,4,0,7,29,12,3,6,571,0,6,256,2,10,532
0,2,3,3,6,638,0,12,4,12,0,6,249,3,11,529,0,6,28
0,2,10,0,7,112,3,6,641,12,3,11,519,0,7,29,0,11,3
3,1,10,0,12,4,0,7,112,12,0,7,29,0,12,4,2,5,643
0,2,4,3,6,615,0,12,4,12,0,12,4,3,6,640,3,6,111
0,2,10,0,7,47,3,6,618,12,3,6,627,0,7,111,0,11,3
3,1,10,0,12,4,0,7,47,12,0,7,109,0,12,4,2,5,620
0,2,4,3,6,579,0,12,4,12,0,12,4,3,6,617,3,6,46
0,2,10,3,6,652,3,6,582,12,3,6,605,0,7,47,0,11,3
3,1,10,3,11,527,3,6,655,12,0,7,46,0,12,4,2,5,584
3,1,10,3,8,641,3,11,530,12,0,12,4,3,6,581,2,5,657
3,1,10,3,6,500,3,8,644,12,3,6,571,3,6,654,2,10,532
3,1,10,3,6,564,3,6,503,12,3,6,641,3,11,529,2,7,646
3,1,10,0,12,4,3,6,567,12,3,11,519,3,8,643,2,5,505
3,1,10,3,6,514,0,12,4,12,3,8,630,3,6,502,2,5,569
0,2,10,3,3,585,3,6,517,12,3,6,492,3,6,566,0,11,3
3,1,10,3,6,518,3,3,588,12,3,6,556,0,12,4,2,5,519
3,1,10,3,6,579,3,6,521,12,0,12,4,3,6,516,2,2,590
3,1,10,2,14,368,3,6,582,12,3,6,506,3,3,587,2,5,523
3,1,10,1,10,266,2,14,369,12,3,3,577,3,6,520,2,5,584
2,0,10,0,6,583,1,10,266,1,3,6,510,3,6,581,2,13,370
1,0,10,0,7,40,0,6,586,7,3,6,571,2,14,370,2,9,265
0,1,10,0,12,4,0,7,40,12,2,14,362,1,10,265,0,5,588
0,2,4,1,6,419,0,12,4,12,1,10,257,0,6,585,0,6,39
0,2,10,0,12,194,1,6,422,12,0,6,575,0,7,40,0,11,3
1,0,10,2,15,276,0,12,194,12,0,7,40,0,12,4,2,5,423
0,2,10,1,10,385,2,15,277,12,0,12,4,1,6,423,0,11,193
2,0,10,1,10,353,1,10,386,12,1,6,413,0,12,193,2,14,276
1,0,2,1,10,235,1,10,354,12,0,12,186,2,15,276,2,9,387
1,0,7,1,6,262,1,10,235,12,2,15,268,1,10,387,2,9,354
1,0,7,1,6,207,1,6,262,12,1,10,379,1,10,354,2,9,234
1,0,7,0,12,4,1,6,207,12,1,10,346,1,10,234,2,5,261
1,0,7,3,6,571,0,12,4,12,1,10,227,1,6,261,2,5,206
0,2,10,1,10,442,3,6,574,12,1,6,254,1,6,206,0,11,3
3,1,10,0,7,88,1,10,445,12,1,6,199,0,12,4,2,5,576
1,0,10,0,12,4,0,7,88,12,0,12,4,3,6,573,2,9,447
0,2,4,3,11,592,0,12,4,12,3,6,563,1,10,445,3,6,87
0,2,10,3,15,643,3,11,595,12,1,10,435,0,7,87,0,11,3
3,1,10,3,3,585,3,15,646,12,0,7,85,0,12,4,2,10,597
3,1,10,2,6,278,3,3,588,12,0,12,4,3,11,594,2,14,648
3,1,10,3,11,527,2,6,279,12,3,11,584,3,15,645,2,2,590
2,0,10,2,6,210,3,11,530,12,3,15,632,3,3,587,2,5,278
3,1,10,3,4,539,2,6,210,12,3,3,577,2,6,278,2,10,532
2,0,10,2,6,380,3,4,542,12,2,6,270,3,11,529,2,5,209
3,1,10,3,6,532,2,6,381,12,3,11,519,2,6,209,2,3,544
2,0,10,2,10,329,3,6,535,12,2,6,202,3,4,541,2,5,382
3,1,10,1,6,205,2,10,330,12,3,4,531,2,6,382,2,5,537
2,0,10,1,10,461,1,6,205,12,2,6,374,3,6,534,2,9,330
1,0,2,1,6,476,1,10,464,12,3,6,524,2,10,330,2,5,204
1,0,7,0,12,4,1,6,479,12,2,10,322,1,6,204,2,9,466
1,0,7,3,6,579,0,12,4,12,1,6,197,1,10,463,2,5,481
0,2,10,3,6,600,3,6,582,12,1,10,453,1,6,478,0,11,3
3,1,10,3,11,527,3,6,603,12,1,6,468,0,12,4,2,5,584
3,1,10,0,7,34,3,11,530,12,0,12,4,3,6,581,2,5,605
3,1,10,3,3,482,0,7,34,12,3,6,571,3,6,602,2,10,532
0,2,3,0,7,98,3,3,485,12,3,6,592,3,11,529,0,6,33
3,1,10,0,12,4,0,7,98,12,3,11,519,0,7,34,2,2,487
0,2,3,3,11,538,0,12,4,12,0,7,34,3,3,484,0,6,97
0,2,10,3,8,636,3,11,541,12,3,3,474,0,7,97,0,11,3
3,1,10,3,6,485,3,8,639,12,0,7,95,0,12,4,2,10,543
3,1,10,3,11,602,3,6,488,12,0,12,4,3,11,540,2,7,641
3,1,10,3,6,574,3,11,605,12,3,11,530,3,8,638,2,5,490
3,1,10,3,11,527,3,6,577,12,3,8,625,3,6,487,2,10,607
3,1,10,3,6,556,3,11,530,12,3,6,477,3,11,604,2,5,579
3,1,10,3,6,624,3,6,559,12,3,11,594,3,6,576,2,10,532
3,1,10,0,12,6,3,6,627,12,3,6,566,3,11,529,2,5,561
3,1,10,1,6,263,0,12,6,12,3,11,519,3,6,558,2,5,629
0,2,10,1,6,417,1,6,263,12,3,6,548,3,6,626,0,11,5
1,0,2,1,6,206,1,6,419,12,3,6,614,0,12,6,2,5,262
1,0,7,2,10,430,1,6,206,12,0,12,6,1,6,262,2,5,420
1,0,7,0,0,0,2,10,433,12,1,6,255,1,6,420,2,5,205
2,0,10,0,0,0,0,0,0,12,1,6,410,1,6,205,2,9,434
1,0,10,1,6,285,1,10,258,3,0,0,0,0,0,0,2,9,363
1,0,10,1,10,394,1,6,286,9,0,0,0,1,10,363,2,9,257
1,0,10,0,6,374,1,10,395,9,1,10,355,1,10,257,2,5,285
1,0,10,0,7,113,0,6,375,9,1,10,250,1,6,285,2,9,396
0,0,10,0,12,4,0,7,113,9,1,6,277,1,10,396,0,5,376
0,2,4,1,6,262,0,12,4,12,1,10,386,0,6,376,0,6,112
0,2,10,0,7,69,1,6,262,12,0,6,368,0,7,112,0,11,3
1,0,10,1,6,262,0,7,69,12,0,7,110,0,12,4,2,5,261
0,2,3,1,6,264,1,6,262,5,0,12,4,1,6,261,3,6,68
1,0,8,1,6,262,1,6,264,11,1,6,254,0,7,69,2,5,261
1,0,8,0,7,125,1,6,262,11,0,7,68,1,6,261,2,5,263
1,0,8,0,12,6,0,7,125,11,1,6,254,1,6,263,2,5,261
0,2,8,0,0,0,0,12,6,11,1,6,256,1,6,261,3,6,124
0,2,10,0,0,0,0,0,0,12,1,6,254,0,7,124,0,11,5
1,0,10,1,6,269,1,10,420,12,0,0,0,0,0,0,2,2,379
1,0,10,1,6,327,1,6,270,12,0,0,0,1,3,379,2,9,421
1,0,10,1,10,297,1,6,328,12,1,3,371,1,10,421,2,5,269
1,0,1,1,6,262,1,10,298,3,1,10,411,1,6,269,2,5,328
1,0,6,1,6,285,1,6,262,9,1,6,261,1,6,328,2,9,298
1,0,6,0,12,4,1,6,286,9,1,6,320,1,10,298,2,5,261
1,0,6,1,10,233,0,12,4,9,1,10,290,1,6,261,2,5,285
0,2,6,1,4,284,1,10,233,12,1,6,254,1,6,285,0,11,3
1,0,6,1,10,463,1,4,285,12,1,6,277,0,12,4,2,9,232
1,0,6,1,6,269,1,10,466,12,0,12,4,1,10,232,2,3,284
1,0,6,1,6,287,1,6,270,12,1,10,225,1,4,284,2,9,468
1,0,6,1,6,437,1,6,288,12,1,4,276,1,10,465,2,5,269
1,0,6,0,12,4,1,6,440,12,1,10,455,1,6,269,2,5,287
1,0,6,3,16,580,0,12,4,12,1,6,261,1,6,287,2,5,441
0,2,10,3,2,499,3,16,583,12,1,6,279,1,6,439,0,11,3
3,1,10,3,16,536,3,2,502,12,1,6,429,0,12,4,2,15,585
3,1,10,2,17,272,3,16,539,12,0,12,4,3,16,582,2,1,504
3,1,10,1,10,360,2,17,273,12,3,16,572,3,2,501,2,15,541
2,0,10,3,11,527,1,10,361,12,3,2,491,3,16,538,2,16,272
1,0,10,0,7,25,3,11,530,12,3,16,528,2,17,272,2,9,361
3,1,10,0,12,4,0,7,25,12,2,17,264,1,10,361,2,10,532
0,2,3,3,16,613,0,12,4,12,1,10,353,3,11,529,0,6,24
0,2,10,3,6,579,3,16,616,12,3,11,519,0,7,25,0,11,3
3,1,10,0,6,257,3,6,582,12,0,7,25,0,12,4,2,15,618
3,1,10,3,11,527,0,6,257,12,0,12,4,3,16,615,2,5,584
0,0,10,0,7,29,3,11,530,1,3,16,603,3,6,581,0,5,256
3,1,10,0,12,4,0,7,29,12,3,6,571,0,6,256,2,10,532
0,2,3,3,6,638,0,12,4,12,0,6,249,3,11,529,0,6,28
0,2,10,0,7,112,3,6,641,12,3,11,519,0,7,29,0,11,3
3,1,10,0,12,4,0,7,112,12,0,7,29,0,12,4,2,5,643
0,2,4,3,6,615,0,12,4,12,0,12,4,3,6,640,3,6,111
0,2,10,0,7,47,3,6,618,12,3,6,627,0,7,111,0,11,3
3,1,10,0,12,4,0,7,47,12,0,7,109,0,12,4,2,5,620
0,2,4,3,6,579,0,12,4,12,0,12,4,3,6,617,3,6,46
0,2,10,3,6,652,3,6,582,12,3,6,605,0,7,47,0,11,3
3,1,10,3,11,527,3,6,655,12,0,7,46,0,12,4,2,5,584
3,1,10,3,8,641,3,11,530,12,0,12,4,3,6,581,2,5,657
3,1,10,3,6,500,3,8,644,12,3,6,571,3,6,654,2,10,532
3,1,10,3,6,564,3,6,503,12,3,6,641,3,11,529,2,7,646
3,1,10,0,12,4,3,6,567,12,3,11,519,3,8,643,2,5,505
3,1,10,3,4,539,0,12,4,12,3,8,630,3,6,502,2,5,569
0,2,10,3,6,514,3,4,542,12,3,6,492,3,6,566,0,11,3
3,1,10,3,3,585,3,6,517,12,3,6,556,0,12,4,2,3,544
3,1,10,3,6,518,3,3,588,12,0,12,4,3,4,541,2,5,519
3,1,10,3,6,579,3,6,521,12,3,4,531,3,6,516,2,2,590
3,1,10,3,6,607,3,6,582,12,3,6,506,3,3,587,2,5,523
3,1,10,0,6,583,3,6,610,12,3,3,577,3,6,520,2,5,584
3,1,10,0,7,134,0,6,586,12,3,6,510,3,6,581,2,5,612
0,1,10,0,12,4,0,7,134,12,3,6,571,3,6,609,0,5,588
0,2,4,1,6,419,0,12,4,12,3,6,598,0,6,585,0,6,133
0,2,10,0,12,194,1,6,422,12,0,6,575,0,7,133,0,11,3
1,0,10,0,17,323,0,12,194,12,0,7,126,0,12,4,2,5,423
0,2,10,2,15,435,0,17,324,12,0,12,4,1,6,423,0,11,193
0,0,10,3,3,482,2,15,438,12,1,6,413,0,12,193,0,16,324
2,0,10,2,6,405,3,3,485,12,0,12,186,0,17,324,2,14,439
3,1,10,0,6,583,2,6,406,12,0,17,316,2,15,437,2,2,487
2,0,10,0,7,180,0,6,586,12,2,15,427,3,3,484,2,5,407
0,1,10,0,12,4,0,7,180,12,3,3,474,2,6,407,0,5,588
0,2,4,3,11,527,0,12,4,12,2,6,397,0,6,585,3,6,179
0,2,10,0,7,53,3,11,530,12,0,6,575,0,7,179,0,11,3
3,1,10,0,12,4,0,7,53,12,0,7,172,0,12,4,2,10,532
0,2,3,3,5,618,0,12,4,12,0,12,4,3,11,529,0,6,52
0,2,10,3,6,581,3,5,621,12,3,11,519,0,7,53,0,11,3
3,1,10,3,11,543,3,6,584,12,0,7,52,0,12,4,2,4,623
3,1,10,3,6,506,3,11,546,12,0,12,4,3,5,620,2,5,586
3,1,10,3,1,542,3,6,509,12,3,5,608,3,6,583,2,10,548
3,1,10,0,12,4,3,1,545,12,3,6,573,3,11,545,2,5,511
3,1,10,1,6,301,0,12,4,12,3,11,535,3,6,508,2,0,547
0,2,10,1,10,382,1,6,302,12,3,6,498,3,1,544,0,11,3
1,0,2,1,6,299,1,10,383,12,3,1,534,0,12,4,2,5,302
1,0,7,0,12,4,1,6,300,12,0,12,4,1,6,302,2,9,384
1,0,7,3,16,557,0,12,4,12,1,6,294,1,10,384,2,5,300
0,2,10,3,11,543,3,16,560,12,1,10,376,1,6,300,0,11,3
3,1,10,2,6,249,3,11,546,12,1,6,292,0,12,4,2,15,562
3,1,10,2,10,414,2,6,249,12,0,12,4,3,16,559,2,10,548
2,0,10,3,11,527,2,10,416,1,3,16,549,3,11,545,2,5,248
2,0,10,2,6,412,3,11,530,7,3,11,535,2,6,248,2,9,417
3,1,10,3,4,539,2,6,413,7,2,6,241,2,10,417,2,10,532
2,0,10,2,6,471,3,4,542,7,2,10,407,3,11,529,2,5,414
