cap,ini,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
3,1,0,7,1163,0,7,107,11,3,4,1152,3,2,734,2,2,464
0,0,0,7,722,0,7,1217,11,3,2,682,3,3,459,0,6,145
0,1,3,7,1568,0,7,751,11,3,3,433,0,7,143,0,6,1392
0,1,0,14,7,3,7,1635,11,0,7,132,0,7,1386,0,6,926
3,1,0,7,1163,0,14,7,11,0,7,1259,0,7,921,2,6,1810
0,2,3,15,1651,0,7,1217,11,0,7,844,3,7,1803,0,13,6
0,1,0,14,9,3,15,1721,11,3,7,1635,0,14,7,0,6,1392
3,1,0,0,0,0,14,9,11,0,14,7,0,7,1386,2,14,1896
0,2,0,0,0,0,0,0,11,0,7,1259,3,15,1889,0,13,8
2,0,3,15,924,3,9,1400,11,0,0,0,0,0,0,2,12,152
3,1,3,2,1039,3,15,965,11,0,0,0,2,13,150,2,8,1575
3,1,0,14,47,3,2,1084,11,2,13,139,3,9,1568,2,14,1140
3,1,0,0,0,0,14,49,11,3,9,1423,3,15,1134,2,1,1259
0,2,0,0,0,0,0,0,11,3,15,1030,3,2,1253,0,13,49
0,0,0,0,0,0,14,49,11,0,0,0,0,0,0,0,1,355
0,2,0,0,0,0,0,0,11,0,0,0,0,2,350,0,13,49
2,0,3,18,630,3,2,1160,11,0,0,0,0,0,0,2,14,221
3,1,3,7,847,3,18,655,11,0,0,0,2,15,219,2,1,1335
3,1,3,18,708,3,7,886,11,2,15,204,3,2,1329,2,17,830
3,1,2,12,256,3,18,737,11,3,2,1206,3,18,825,2,6,1061
3,1,0,14,9,2,12,264,11,3,18,760,3,7,1056,2,17,912
2,0,0,0,0,0,14,9,11,3,7,964,3,18,907,2,11,410
0,2,0,0,0,0,0,0,11,3,18,833,2,12,405,0,13,8
2,0,3,4,724,3,1,454,11,0,0,0,0,0,0,2,1,209
3,1,3,2,1109,3,4,754,11,0,0,0,2,2,207,2,0,629
3,1,3,7,314,3,2,1160,11,2,2,192,3,1,624,2,3,929
3,1,0,14,9,3,7,330,11,3,1,582,3,4,924,2,1,1335
3,1,0,0,0,0,14,9,11,3,4,847,3,2,1329,2,6,505
0,2,0,0,0,0,0,0,11,3,2,1206,3,7,500,0,13,8
2,0,3,3,1166,3,15,799,11,0,0,0,0,0,0,2,8,370
3,1,3,9,1469,3,3,1220,11,0,0,0,2,9,365,2,14,974
3,1,3,7,1566,3,9,1533,11,2,9,344,3,15,969,2,2,1395
3,1,3,7,1139,3,7,1633,11,3,15,889,3,3,1389,2,8,1708
3,1,3,7,848,3,7,1192,11,3,3,1262,3,9,1701,2,6,1808
3,1,0,14,47,3,7,887,11,3,9,1544,3,7,1801,2,6,1367
3,1,0,0,0,0,14,49,11,3,7,1633,3,7,1361,2,6,1062
0,2,0,0,0,0,0,0,11,3,7,1235,3,7,1057,0,13,49
2,0,0,7,1246,3,3,401,11,0,0,0,0,0,0,2,11,445
3,1,3,5,1348,0,7,1301,11,0,0,0,2,12,440,2,2,576
0,1,3,15,1021,3,5,1408,11,2,12,414,3,3,571,0,6,1476
3,1,0,14,47,3,15,1066,11,3,3,535,0,7,1469,2,4,1583
3,1,0,0,0,0,14,49,11,0,7,1334,3,5,1576,2,14,1241
0,2,0,0,0,0,0,0,11,3,5,1431,3,15,1235,0,13,49
2,0,0,14,7,3,7,1583,11,0,0,0,0,0,0,2,11,326
3,1,3,7,1152,0,14,7,11,0,0,0,2,12,321,2,6,1758
0,2,3,15,844,3,7,1206,11,2,12,304,3,7,1751,0,13,6
3,1,0,7,617,3,15,883,11,3,7,1588,0,14,7,2,6,1381
3,1,3,4,724,0,7,642,11,0,14,7,3,7,1375,2,14,1058
0,1,3,13,734,3,4,754,11,3,7,1248,3,15,1053,0,6,817
3,1,3,9,320,3,13,764,11,3,15,961,0,7,812,2,3,929
3,1,3,15,844,3,9,336,11,0,7,747,3,4,924,2,12,939
3,1,0,7,616,3,15,883,11,3,4,847,3,13,934,2,8,511
3,1,0,14,9,0,7,641,11,3,13,856,3,9,506,2,14,1058
0,1,0,0,0,0,14,9,11,3,9,474,3,15,1053,0,6,816
0,2,0,0,0,0,0,0,11,3,15,961,0,7,811,0,13,8
1,0,3,3,1183,3,7,857,11,0,0,0,0,0,0,2,3,166
3,1,3,7,1567,3,3,1237,11,0,0,0,1,4,164,2,6,1032
3,1,0,7,1003,3,7,1634,11,1,4,153,3,7,1027,2,2,1412
3,1,3,7,851,0,7,1047,11,3,7,942,3,3,1406,2,6,1809
0,1,0,14,9,3,7,890,11,3,3,1277,3,7,1802,0,6,1222
3,1,0,0,0,0,14,9,11,3,7,1634,0,7,1216,2,6,1065
0,2,0,0,0,0,0,0,11,0,7,1107,3,7,1060,0,13,8
0,0,3,15,1610,3,2,1214,11,0,0,0,0,0,0,0,6,327
3,1,3,10,1121,3,15,1677,11,0,0,0,0,7,322,2,1,1389
3,1,0,14,9,3,10,1173,11,0,7,305,3,2,1383,2,14,1852
3,1,0,0,0,0,14,9,11,3,2,1256,3,15,1845,2,9,1348
0,2,0,0,0,0,0,0,11,3,15,1675,3,10,1342,0,13,8
2,0,3,3,280,3,2,1160,11,0,0,0,0,0,0,2,14,144
3,1,3,17,842,3,3,289,11,0,0,0,2,15,142,2,1,1335
3,1,0,14,9,3,17,881,11,2,15,131,3,2,1329,2,2,464
3,1,0,0,0,0,14,9,11,3,2,1206,3,3,459,2,16,1056
0,2,0,0,0,0,0,0,11,3,3,433,3,17,1051,0,13,8
1,0,3,17,1552,3,10,1409,11,0,0,0,0,0,0,2,2,52
3,1,3,2,1451,3,17,1619,11,0,0,0,1,3,51,2,9,1584
3,1,3,11,1053,3,2,1515,11,1,3,46,3,10,1577,2,16,1794
3,1,0,7,1408,3,11,1100,11,3,10,1432,3,17,1787,2,1,1690
3,1,3,3,1586,0,7,1471,11,3,17,1620,3,2,1683,2,10,1275
0,1,3,7,1078,3,3,1653,11,3,2,1527,3,11,1269,0,6,1646
3,1,3,13,1266,3,7,1127,11,3,11,1153,0,7,1639,2,2,1828
3,1,3,7,322,3,13,1321,11,0,7,1487,3,3,1821,2,6,1302
3,1,0,14,9,3,7,338,11,3,3,1652,3,7,1296,2,12,1496
3,1,0,0,0,0,14,9,11,3,7,1178,3,13,1489,2,6,513
0,2,0,0,0,0,0,0,11,3,13,1353,3,7,508,0,13,8
2,0,3,3,384,3,5,1408,11,0,0,0,0,0,0,2,14,56
3,1,3,7,1244,3,3,401,11,0,0,0,2,15,55,2,4,1583
3,1,3,11,1438,3,7,1299,11,2,15,49,3,5,1576,2,2,576
3,1,3,15,978,3,11,1501,11,3,5,1431,3,3,571,2,6,1474
3,1,3,13,1266,3,15,1022,11,3,3,535,3,7,1467,2,10,1676
3,1,3,9,795,3,13,1321,11,3,7,1332,3,11,1669,2,14,1197
3,1,3,7,1567,3,9,828,11,3,11,1514,3,15,1191,2,12,1496
3,1,0,14,47,3,7,1634,11,3,15,1084,3,13,1489,2,8,1003
3,1,0,0,0,0,14,49,11,3,13,1353,3,9,998,2,6,1809
0,2,0,0,0,0,0,0,11,3,9,916,3,7,1802,0,13,49
2,0,3,15,921,0,14,7,11,0,0,0,0,0,0,2,14,246
0,2,3,2,1109,3,15,962,11,0,0,0,2,15,242,0,13,6
3,1,3,13,640,3,2,1160,11,2,15,227,0,14,7,2,14,1137
3,1,3,17,1612,3,13,667,11,0,14,7,3,15,1131,2,1,1335
3,1,0,14,9,3,17,1680,11,3,15,1027,3,2,1329,2,12,842
3,1,0,0,0,0,14,9,11,3,2,1206,3,13,837,2,16,1855
0,2,0,0,0,0,0,0,11,3,13,772,3,17,1848,0,13,8
2,0,3,4,1052,3,17,571,11,0,0,0,0,0,0,2,14,378
3,1,3,11,812,3,4,1099,11,0,0,0,2,15,373,2,16,746
3,1,0,7,1163,3,11,845,11,2,15,352,3,17,741,2,3,1274
3,1,3,7,1611,0,7,1217,11,3,17,689,3,4,1268,2,10,1020
0,1,0,14,9,3,7,1678,11,3,4,1152,3,11,1015,0,6,1392
3,1,0,0,0,0,14,9,11,3,11,932,0,7,1386,2,6,1853
0,2,0,0,0,0,0,0,11,0,7,1259,3,7,1846,0,13,8
2,0,3,9,1492,3,7,662,11,0,0,0,0,0,0,2,8,70
3,1,3,7,861,3,9,1556,11,0,0,0,2,9,69,2,6,837
3,1,3,15,1421,3,7,901,11,2,9,63,3,7,832,2,8,1731
3,1,3,17,1516,3,15,1484,11,3,7,767,3,9,1724,2,6,1076
3,1,0,14,47,3,17,1581,11,3,9,1563,3,7,1071,2,14,1659
3,1,0,0,0,0,14,49,11,3,7,978,3,15,1652,2,16,1756
0,2,0,0,0,0,0,0,11,3,15,1498,3,17,1749,0,13,49
2,0,2,12,61,3,3,289,11,0,0,0,0,0,0,2,14,392
3,1,2,12,181,2,12,63,11,0,0,0,2,15,387,2,2,464
2,0,0,14,9,2,12,186,3,2,15,365,3,3,459,2,11,75
2,0,0,0,0,0,14,9,8,3,3,433,2,12,73,2,11,283
0,2,0,0,0,0,0,0,11,2,12,66,2,12,279,0,13,8
2,0,3,15,476,3,9,1240,11,0,0,0,0,0,0,2,2,88
3,1,3,2,488,3,15,497,11,0,0,0,2,3,86,2,8,1415
3,1,0,14,9,3,2,509,11,2,3,79,3,9,1409,2,14,672
3,1,0,0,0,0,14,9,11,3,9,1280,3,15,667,2,1,684
0,2,0,0,0,0,0,0,11,3,15,620,3,2,679,0,13,8
1,0,2,12,181,2,12,63,11,0,0,0,0,0,0,2,2,52
2,0,3,7,1513,2,12,186,3,0,0,0,1,3,51,2,11,75
2,0,3,4,1052,3,7,1578,8,1,3,46,2,12,73,2,11,283
3,1,3,11,1438,3,4,1099,11,2,12,66,2,12,279,2,6,1753
3,1,3,11,812,3,11,1501,11,2,12,263,3,7,1746,2,3,1274
3,1,3,11,1022,3,11,845,11,3,7,1583,3,4,1268,2,10,1676
3,1,3,7,1331,3,11,1067,11,3,4,1152,3,11,1669,2,10,1020
3,1,3,3,280,3,7,1389,11,3,11,1514,3,11,1015,2,10,1242
3,1,3,7,1520,3,3,289,11,3,11,932,3,11,1236,2,6,1564
3,1,3,4,724,3,7,1585,11,3,11,1123,3,7,1557,2,2,464
3,1,3,13,1206,3,4,754,11,3,7,1413,3,3,459,2,6,1760
3,1,0,7,1003,3,13,1260,11,3,3,433,3,7,1753,2,3,929
3,1,0,7,1498,0,7,1047,11,3,7,1590,3,4,924,2,12,1435
0,1,3,7,1513,0,7,1563,11,3,4,847,3,13,1428,0,6,1222
0,1,3,7,1045,3,7,1578,11,3,13,1297,0,7,1216,0,6,1738
3,1,3,13,640,3,7,1092,11,0,7,1107,0,7,1731,2,6,1753
3,1,3,7,835,3,13,667,11,0,7,1570,3,7,1746,2,6,1267
3,1,0,14,9,3,7,874,11,3,7,1583,3,7,1261,2,12,842
3,1,0,0,0,0,14,9,11,3,7,1145,3,13,837,2,6,1049
0,2,0,0,0,0,0,0,11,3,13,772,3,7,1044,0,13,8
2,0,3,5,1348,3,11,845,11,0,0,0,0,0,0,2,14,215
3,1,3,11,1022,3,5,1408,11,0,0,0,2,15,213,2,10,1020
3,1,3,15,550,3,11,1067,11,2,15,198,3,11,1015,2,4,1583
3,1,3,3,1166,3,15,573,11,3,11,932,3,5,1576,2,10,1242
3,1,3,17,1511,3,3,1220,11,3,5,1431,3,11,1236,2,14,748
3,1,0,14,9,3,17,1576,11,3,11,1123,3,15,743,2,2,1395
3,1,0,0,0,0,14,9,11,3,15,691,3,3,1389,2,16,1751
0,2,0,0,0,0,0,0,11,3,3,1262,3,17,1744,0,13,8
2,0,3,15,903,0,7,1047,11,0,0,0,0,0,0,2,10,197
0,1,3,7,1093,3,15,943,11,0,0,0,2,11,195,0,6,1222
3,1,3,13,640,3,7,1142,11,2,11,181,0,7,1216,2,14,1118
3,1,3,3,1585,3,13,667,11,0,7,1107,3,15,1113,2,6,1317
3,1,3,7,623,3,3,1652,11,3,15,1011,3,7,1311,2,12,842
3,1,3,13,640,3,7,648,11,3,7,1191,3,13,837,2,2,1827
3,1,3,7,1515,3,13,667,11,3,13,772,3,3,1820,2,6,823
3,1,3,13,734,3,7,1580,11,3,3,1651,3,7,818,2,12,842
3,1,2,7,191,3,13,764,11,3,7,753,3,13,837,2,6,1755
3,1,0,14,9,2,7,196,11,3,13,772,3,7,1748,2,12,939
2,0,0,0,0,0,14,9,1,3,7,1585,3,13,934,2,6,294
0,2,0,0,0,0,0,0,11,3,13,856,2,7,290,0,13,8
2,0,0,7,328,3,5,1408,11,0,0,0,0,0,0,2,14,404
3,1,3,13,640,0,7,344,11,0,0,0,2,15,399,2,4,1583
0,1,3,7,1514,3,13,667,11,2,15,376,3,5,1576,0,6,519
3,1,0,7,1503,3,7,1579,11,3,5,1431,0,7,514,2,12,842
3,1,0,7,1657,0,7,1568,11,0,7,482,3,13,837,2,6,1754
0,1,3,7,614,0,7,1727,11,3,13,772,3,7,1747,0,6,1743
0,1,0,14,7,3,7,639,11,3,7,1584,0,7,1736,0,6,1902
3,1,0,7,321,0,14,7,11,0,7,1575,0,7,1895,2,6,814
0,2,3,15,1523,0,7,337,11,0,7,1716,3,7,809,0,13,6
0,1,3,3,1586,3,15,1588,11,3,7,745,0,14,7,0,6,512
3,1,3,7,896,3,3,1653,11,0,14,7,0,7,507,2,14,1763
3,1,3,7,1159,3,7,936,11,0,7,475,3,15,1756,2,2,1828
3,1,0,7,1336,3,7,1213,11,3,15,1593,3,3,1821,2,6,1111
3,1,3,18,630,0,7,1394,11,3,3,1652,3,7,1106,2,6,1388
0,1,2,12,160,3,18,655,11,3,7,1005,3,7,1382,0,6,1569
3,1,0,14,7,2,12,164,11,3,7,1255,0,7,1562,2,17,830
2,0,3,7,828,0,14,7,2,0,7,1418,3,18,825,2,11,247
0,2,3,3,1585,3,7,867,11,3,18,760,2,12,243,0,13,6
3,1,3,2,1273,3,3,1652,11,2,12,228,0,14,7,2,6,1042
3,1,3,7,685,3,2,1329,11,0,14,7,3,7,1037,2,2,1827
3,1,3,7,1566,3,7,714,11,3,7,951,3,3,1820,2,1,1504
3,1,0,14,9,3,7,1633,11,3,3,1651,3,2,1497,2,6,889
3,1,0,0,0,0,14,9,11,3,2,1360,3,7,884,2,6,1808
0,2,0,0,0,0,0,0,11,3,7,811,3,7,1801,0,13,8
2,0,0,7,1503,0,7,643,11,0,0,0,0,0,0,2,2,88
0,1,3,15,639,0,7,1568,11,0,0,0,2,3,86,0,6,818
0,1,3,2,1109,3,15,665,11,2,3,79,0,7,813,0,6,1743
3,1,3,7,1566,3,2,1160,11,0,7,748,0,7,1736,2,14,840
3,1,0,14,9,3,7,1633,11,0,7,1575,3,15,835,2,1,1335
3,1,0,0,0,0,14,9,11,3,15,770,3,2,1329,2,6,1808
0,2,0,0,0,0,0,0,11,3,2,1206,3,7,1801,0,13,8
2,0,3,2,1039,3,15,961,11,0,0,0,0,0,0,2,10,197
3,1,3,18,708,3,2,1084,11,0,0,0,2,11,195,2,14,1136
3,1,3,17,1511,3,18,737,11,2,11,181,3,15,1130,2,1,1259
3,1,0,14,9,3,17,1576,11,3,15,1026,3,2,1253,2,17,912
3,1,0,0,0,0,14,9,11,3,2,1139,3,18,907,2,16,1751
0,2,0,0,0,0,0,0,11,3,18,833,3,17,1744,0,13,8
2,0,3,7,1392,3,3,1237,11,0,0,0,0,0,0,2,3,284
3,1,3,15,770,3,7,1454,11,0,0,0,2,4,280,2,2,1412
3,1,3,9,1274,3,15,800,11,2,4,264,3,3,1406,2,6,1629
3,1,3,4,724,3,9,1330,11,3,3,1277,3,7,1622,2,14,975
3,1,0,15,1583,3,4,754,11,3,7,1473,3,15,970,2,8,1505
3,1,3,5,1348,0,15,1650,11,3,15,890,3,9,1498,2,3,929
0,1,3,11,1149,3,5,1408,11,3,9,1361,3,4,924,0,14,1825
3,1,3,17,302,3,11,1203,11,3,4,847,0,15,1818,2,4,1583
3,1,3,3,280,3,17,317,11,0,15,1649,3,5,1576,2,10,1378
3,1,3,10,1580,3,3,289,11,3,5,1431,3,11,1372,2,16,492
3,1,0,14,9,3,10,1647,11,3,11,1245,3,17,487,2,2,464
3,1,0,0,0,0,14,9,11,3,17,459,3,3,459,2,9,1822
0,2,0,0,0,0,0,0,11,3,3,433,3,10,1815,0,13,8
0,0,3,3,384,3,7,731,11,0,0,0,0,0,0,0,6,73
3,1,0,7,618,3,3,401,11,0,0,0,0,7,72,2,6,906
3,1,3,15,845,0,7,643,11,0,7,65,3,7,901,2,2,576
0,1,3,9,1107,3,15,884,11,3,7,827,3,3,571,0,6,818
3,1,3,7,829,3,9,1158,11,3,3,535,0,7,813,2,14,1059
3,1,3,13,1206,3,7,868,11,0,7,748,3,15,1054,2,8,1333
3,1,3,11,1149,3,13,1260,11,3,15,962,3,9,1327,2,6,1043
3,1,3,7,284,3,11,1203,11,3,9,1204,3,7,1038,2,12,1435
3,1,3,7,1145,3,7,293,11,3,7,952,3,13,1428,2,10,1378
3,1,2,7,161,3,7,1198,11,3,13,1297,3,11,1372,2,6,468
3,1,0,14,9,2,7,165,11,3,11,1245,3,7,463,2,6,1373
2,0,0,0,0,0,14,9,1,3,7,437,3,7,1367,2,6,248
0,2,0,0,0,0,0,0,11,3,7,1240,2,7,244,0,13,8
2,0,3,4,1052,3,7,1297,11,0,0,0,0,0,0,2,14,182
3,1,3,2,1039,3,4,1099,11,0,0,0,2,15,180,2,6,1472
3,1,3,1,1350,3,2,1084,11,2,15,168,3,7,1465,2,3,1274
3,1,3,5,1348,3,1,1410,11,3,7,1330,3,4,1268,2,1,1259
3,1,3,9,792,3,5,1408,11,3,4,1152,3,2,1253,2,0,1585
3,1,3,7,462,3,9,825,11,3,2,1139,3,1,1578,2,4,1583
3,1,3,13,640,3,7,481,11,3,1,1433,3,5,1576,2,8,1000
3,1,3,7,440,3,13,667,11,3,5,1431,3,9,995,2,6,656
3,1,3,5,1348,3,7,459,11,3,9,913,3,7,651,2,12,842
3,1,3,15,1591,3,5,1408,11,3,7,606,3,13,837,2,6,634
3,1,3,2,944,3,15,1658,11,3,13,772,3,7,629,2,4,1583
3,1,0,14,9,3,2,986,11,3,7,586,3,5,1576,2,14,1833
3,1,0,0,0,0,14,9,11,3,5,1431,3,15,1826,2,1,1161
0,2,0,0,0,0,0,0,11,3,15,1657,3,2,1155,0,13,8
0,0,3,7,1093,3,15,943,11,0,0,0,0,0,0,0,6,422
3,1,3,13,640,3,7,1142,11,0,0,0,0,7,417,2,14,1118
3,1,3,3,1585,3,13,667,11,0,7,391,3,15,1113,2,6,1317
3,1,3,7,623,3,3,1652,11,3,15,1011,3,7,1311,2,12,842
3,1,3,13,1206,3,7,648,11,3,7,1191,3,13,837,2,2,1827
3,1,3,7,615,3,13,1260,11,3,13,772,3,3,1820,2,6,823
3,1,3,3,280,3,7,640,11,3,3,1651,3,7,818,2,12,1435
3,1,3,7,1363,3,3,289,11,3,7,753,3,13,1428,2,6,815
3,1,3,18,630,3,7,1424,11,3,13,1297,3,7,810,2,2,464
3,1,3,9,1075,3,18,655,11,3,7,746,3,3,459,2,6,1599
3,1,3,7,312,3,9,1124,11,3,3,433,3,7,1592,2,17,830
3,1,3,4,724,3,7,328,11,3,7,1446,3,18,825,2,8,1299
3,1,3,13,640,3,4,754,11,3,18,760,3,9,1293,2,6,503
3,1,3,7,885,3,13,667,11,3,9,1175,3,7,498,2,3,929
3,1,0,14,9,3,7,925,11,3,7,468,3,4,924,2,12,842
3,1,0,0,0,0,14,9,11,3,4,847,3,13,837,2,6,1100
0,2,0,0,0,0,0,0,11,3,13,772,3,7,1095,0,13,8
0,0,0,7,618,3,13,667,11,0,0,0,0,0,0,0,6,73
3,1,3,15,844,0,7,643,11,0,0,0,0,7,72,2,12,842
0,1,0,7,1503,3,15,883,11,0,7,65,3,13,837,0,6,818
3,1,3,3,384,0,7,1568,11,3,13,772,0,7,813,2,14,1058
0,1,3,7,1250,3,3,401,11,0,7,748,3,15,1053,0,6,1743
3,1,0,14,9,3,7,1305,11,3,15,961,0,7,1736,2,2,576
3,1,0,0,0,0,14,9,11,0,7,1575,3,3,571,2,6,1480
0,2,0,0,0,0,0,0,11,3,3,535,3,7,1473,0,13,8
2,0,3,15,497,3,7,648,11,0,0,0,0,0,0,2,6,315
3,1,3,3,280,3,15,518,11,0,0,0,2,7,310,2,6,823
3,1,3,17,985,3,3,289,11,2,7,293,3,7,818,2,14,693
3,1,3,17,348,3,17,1029,11,3,7,753,3,15,688,2,2,464
3,1,3,3,1183,3,17,364,11,3,15,639,3,3,459,2,16,1204
3,1,0,7,3,3,3,1237,11,3,3,433,3,17,1198,2,16,539
3,1,3,3,280,0,7,3,11,3,17,1090,3,17,534,2,2,1412
0,2,2,12,219,3,3,289,11,3,17,501,3,3,1406,0,6,2
3,1,0,14,7,2,12,224,11,3,3,1277,0,7,3,2,2,464
2,0,0,12,225,0,14,7,11,0,7,3,3,3,459,2,11,340
0,2,0,14,7,0,12,231,11,3,3,433,2,12,335,0,13,6
0,0,0,2,811,0,14,7,11,2,12,317,0,14,7,0,11,350
0,2,0,0,0,0,2,844,11,0,14,7,0,12,345,0,13,6
0,1,0,0,0,0,0,0,11,0,12,326,0,14,7,0,1,1019
2,0,3,7,1006,3,9,821,11,0,0,0,0,0,0,2,12,353
3,1,3,9,1556,3,7,1050,11,0,0,0,2,13,348,2,8,996
3,1,0,14,7,3,9,1623,11,2,13,329,3,9,991,2,6,1225
3,1,3,13,1206,0,14,7,11,3,9,909,3,7,1219,2,8,1798
0,2,3,7,754,3,13,1260,11,3,7,1109,3,9,1791,0,13,6
3,1,3,3,280,3,7,784,11,3,9,1624,0,14,7,2,12,1435
3,1,3,17,1284,3,3,289,11,0,14,7,3,13,1428,2,6,959
3,1,3,4,724,3,17,1341,11,3,13,1297,3,7,954,2,2,464
3,1,3,17,1571,3,4,754,11,3,7,875,3,3,459,2,16,1516
3,1,3,3,1183,3,17,1638,11,3,3,433,3,17,1509,2,3,929
3,1,0,7,3,3,3,1237,11,3,17,1369,3,4,924,2,16,1813
3,1,0,14,9,0,7,3,11,3,4,847,3,17,1806,2,2,1412
0,2,0,0,0,0,14,9,11,3,17,1637,3,3,1406,0,6,2
0,2,0,0,0,0,0,0,11,3,3,1277,0,7,3,0,13,8
0,0,3,2,1273,3,3,1652,11,0,0,0,0,0,0,0,6,134
3,1,3,18,630,3,2,1329,11,0,0,0,0,7,132,2,2,1827
3,1,0,7,942,3,18,655,11,0,7,122,3,3,1820,2,1,1504
3,1,3,18,630,0,7,984,11,3,3,1651,3,2,1497,2,17,830
0,1,3,9,1491,3,18,655,11,3,2,1360,3,18,825,0,6,1159
3,1,3,7,1621,3,9,1555,11,3,18,760,0,7,1153,2,17,830
3,1,0,14,10,3,7,1690,11,0,7,1048,3,18,825,2,8,1730
3,1,0,0,0,0,14,10,11,3,18,760,3,9,1723,2,6,1865
0,2,0,0,0,0,0,0,11,3,9,1562,3,7,1858,0,13,9
2,0,3,15,903,3,1,1286,11,0,0,0,0,0,0,2,12,172
3,1,0,7,1657,3,15,943,11,0,0,0,2,13,170,2,0,1461
3,1,3,7,773,0,7,1727,11,2,13,158,3,1,1454,2,14,1118
0,1,3,3,280,3,7,803,11,3,1,1320,3,15,1113,0,6,1902
3,1,2,7,271,3,3,289,11,3,15,1011,0,7,1895,2,6,978
3,1,0,14,7,2,7,279,11,0,7,1716,3,7,973,2,2,464
2,0,3,2,660,0,14,7,11,3,7,892,3,3,459,2,6,448
0,2,3,15,903,3,2,689,11,3,3,433,2,7,443,0,13,6
3,1,3,17,1462,3,15,943,11,2,7,417,0,14,7,2,1,864
3,1,0,14,9,3,17,1526,11,0,14,7,3,2,859,2,14,1118
3,1,0,0,0,0,14,9,11,3,2,792,3,15,1113,2,16,1701
0,2,0,0,0,0,0,0,11,3,15,1011,3,17,1694,0,13,8
2,0,3,7,470,3,13,764,11,0,0,0,0,0,0,2,14,194
3,1,3,18,708,3,7,490,11,0,0,0,2,15,192,2,12,939
3,1,2,12,224,3,18,737,11,2,15,179,3,13,934,2,6,665
3,1,0,14,7,2,12,229,11,3,13,856,3,7,660,2,17,912
2,0,3,13,734,0,14,7,11,3,7,615,3,18,907,2,11,348
0,2,2,7,74,3,13,764,11,3,18,833,2,12,343,0,13,6
3,1,3,4,724,2,7,76,11,2,12,324,0,14,7,2,12,939
2,0,3,2,660,3,4,754,1,0,14,7,3,13,934,2,6,97
3,1,3,13,734,3,2,689,11,3,13,856,2,7,95,2,3,929
3,1,3,7,470,3,13,764,11,2,7,88,3,4,924,2,1,864
3,1,3,18,708,3,7,490,11,3,4,847,3,2,859,2,12,939
3,1,2,12,188,3,18,737,11,3,2,792,3,13,934,2,6,665
3,1,0,7,627,2,12,193,11,3,13,856,3,7,660,2,17,912
2,0,3,13,734,0,7,652,11,3,7,615,3,18,907,2,11,291
0,1,2,12,220,3,13,764,11,3,18,833,2,12,287,0,6,827
3,1,0,14,7,2,12,225,11,2,12,271,0,7,822,2,12,939
2,0,3,7,798,0,14,7,1,0,7,757,3,13,934,2,11,341
0,2,0,7,1034,3,7,831,11,3,13,856,2,12,336,0,13,6
3,1,3,9,1110,0,7,1079,11,2,12,318,0,14,7,2,6,1006
0,1,3,7,341,3,9,1161,11,0,14,7,3,7,1001,0,6,1254
3,1,0,14,9,3,7,357,11,3,7,919,0,7,1248,2,8,1336
3,1,0,0,0,0,14,9,11,0,7,1135,3,9,1330,2,6,532
0,2,0,0,0,0,0,0,11,3,9,1207,3,7,527,0,13,8
2,0,3,7,715,0,7,344,11,0,0,0,0,0,0,2,1,332
0,1,3,7,1567,3,7,744,11,0,0,0,2,2,327,0,6,519
3,1,0,7,308,3,7,1634,11,2,2,310,0,7,514,2,6,919
3,1,0,14,7,0,7,323,11,0,7,482,3,7,914,2,6,1809
0,1,3,7,1518,0,14,7,11,3,7,839,3,7,1802,0,6,498
0,2,0,14,7,3,7,1583,11,3,7,1634,0,7,493,0,13,6
3,1,3,15,844,0,14,7,11,0,7,464,0,14,7,2,6,1758
0,2,0,7,617,3,15,883,11,0,14,7,3,7,1751,0,13,6
3,1,3,4,724,0,7,642,11,3,7,1588,0,14,7,2,14,1058
0,1,3,15,1390,3,4,754,11,0,14,7,3,15,1053,0,6,817
3,1,3,3,1183,3,15,1452,11,3,15,961,0,7,812,2,3,929
3,1,3,7,608,3,3,1237,11,0,7,747,3,4,924,2,14,1627
3,1,0,14,9,3,7,633,11,3,4,847,3,15,1620,2,2,1412
3,1,0,0,0,0,14,9,11,3,15,1471,3,3,1406,2,6,808
0,2,0,0,0,0,0,0,11,3,3,1277,3,7,803,0,13,8
2,0,3,7,470,3,13,764,11,0,0,0,0,0,0,2,1,209
3,1,3,7,715,3,7,490,11,0,0,0,2,2,207,2,12,939
3,1,2,12,189,3,7,744,11,2,2,192,3,13,934,2,6,665
3,1,3,5,1348,2,12,194,11,3,13,856,3,7,660,2,6,919
2,0,3,7,567,3,5,1408,11,3,7,615,3,7,914,2,11,292
3,1,3,3,1166,3,7,590,11,3,7,839,2,12,288,2,4,1583
3,1,3,9,1069,3,3,1220,11,2,12,272,3,5,1576,2,6,765
3,1,3,7,1050,3,9,1118,11,3,5,1431,3,7,760,2,2,1395
3,1,3,5,1348,3,7,1097,11,3,7,705,3,3,1389,2,8,1293
3,1,3,15,769,3,5,1408,11,3,3,1262,3,9,1287,2,6,1272
3,1,3,13,640,3,15,799,11,3,9,1169,3,7,1266,2,4,1583
3,1,2,7,74,3,13,667,11,3,7,1150,3,5,1576,2,14,974
3,1,0,14,9,2,7,76,11,3,5,1431,3,15,969,2,12,842
2,0,0,0,0,0,14,9,11,3,15,889,3,13,837,2,6,97
